티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,64.52,12402868.0,7.38
US69608A1088,Palantir Technologies Inc,56.81,9841112.0,5.86
US11135F1012,Broadcom Inc,24.24,8119444.0,4.83
US67079K1007,NuScale Power Corp,168.86,7869916.0,4.68
US36828A1016,GE Vernova Inc,11.31,7438209.0,4.43
US92537N1081,Vertiv Holdings Co,46.93,7342592.0,4.37
US30303M1027,Meta Platforms Inc,7.49,7089537.0,4.22
US88160R1014,Tesla Inc,16.49,6602193.0,3.93
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.53,6270154.0,3.73
DE000ENER6YA,Siemens Energy AG,44.94,6176029.0,3.68
US03831W1080,AppLovin Corp,10.1,5723714.0,3.41
KYG017191142,Alibaba Group Holding Ltd,279.33,5629034.0,3.35
US92840M1027,Vistra Corp,23.07,5434066.0,3.23
US7707001027,Robinhood Markets Inc,53.27,5410531.0,3.22
US21873S1087,CoreWeave Inc,27.02,5136107.0,3.06
KYG875721634,Tencent Holdings Ltd,57.11,5083563.0,3.03
US02079K3059,Alphabet Inc,21.32,5022733.0,2.99
US21037T1097,Constellation Energy Corp,12.35,5004552.0,2.98
US0231351067,Amazon.com Inc,16.38,4745106.0,2.82
US5949181045,Microsoft Corp,7.2,4596800.0,2.74
US8334451098,Snowflake Inc,12.81,3663225.0,2.18
US02156V1098,Oklo Inc,49.23,3358232.0,2.0
US5738741041,Marvell Technology Inc,35.55,3295705.0,1.96
US0420682058,ARM Holdings PLC,12.75,2302616.0,1.37
USN070592100,ASML Holding NV,2.22,2262631.0,1.35
TW0002454006,MediaTek Inc,38.81,2249979.0,1.34
US23804L1035,Datadog Inc,12.81,2122460.0,1.26
US6974351057,Palo Alto Networks Inc,6.9,1867350.0,1.11
CA15101Q2071,Celestica Inc,11.32,1853866.0,1.1
JP3811000003,Fujikura Ltd,27.25,1768187.0,1.05
JP3933800009,LY Corp,329.84,1643975.0,0.98
KYG9830T1067,Xiaomi Corp,165.86,1522170.0,0.91
US79466L3024,Salesforce Inc,3.63,1353037.0,0.81
US22788C1053,Crowdstrike Holdings Inc,1.4,892422.0,0.53
US26441C2044,Duke Energy Corp,5.04,787497.0,0.47
KRD010010001,원화예금,6105806.0,6105806.0,3.63
