티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,66.97,11268911.0,7.18
US02079K3059,Alphabet Inc,33.49,8136989.0,5.19
US0231351067,Amazon.com Inc,28.1,8125900.0,5.18
US30303M1027,Meta Platforms Inc,8.95,8059380.0,5.14
KYG875721634,Tencent Holdings Ltd,76.26,7304498.0,4.66
KYG017191142,Alibaba Group Holding Ltd,265.81,6702821.0,4.27
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.48,5791170.0,3.69
US5949181045,Microsoft Corp,10.34,5759440.0,3.67
US11135F1012,Broadcom Inc,18.4,5196687.0,3.31
DE000ENER6YA,Siemens Energy AG,54.97,5025641.0,3.2
US37954Y6326,Global X Artificial Intelligence & Technology ETF,90.09,4906409.0,3.13
US69608A1088,Palantir Technologies Inc,38.35,4663326.0,2.97
US36828A1016,GE Vernova Inc,10.52,4566002.0,2.91
US26441C2044,Duke Energy Corp,26.27,4454734.0,2.84
US25746U1097,Dominion Energy Inc,55.05,4299590.0,2.74
JP3933800009,LY Corp,783.11,4100198.0,2.61
US21037T1097,Constellation Energy Corp,12.48,3908405.0,2.49
DE000723610A,Siemens AG,10.53,3775809.0,2.41
US6701002056,Novo Nordisk A/S,31.98,3476704.0,2.22
KYG4602S1057,Horizon Robotics Inc,2096.58,3290616.0,2.1
US7739031091,Rockwell Automation Inc,8.23,3135265.0,2.0
US79466L3024,Salesforce Inc,6.96,2881545.0,1.84
JP3924800000,DMG Mori Co Ltd,88.05,2832137.0,1.81
KYG7611S1075,RoboSense Technology Co Ltd,314.73,2661232.0,1.7
US92537N1081,Vertiv Holdings Co,21.32,2645995.0,1.69
US36165L1089,GDS Holdings Ltd,50.94,2625928.0,1.67
FR0000044448,Nexans SA,16.82,2491529.0,1.59
US92840M1027,Vistra Corp,14.11,2500747.0,1.59
US0937121079,Bloom Energy Corp,63.33,2260246.0,1.44
KYG596691041,Meituan,71.3,2244663.0,1.43
US8334451098,Snowflake Inc,10.04,2223083.0,1.42
US03831W1080,AppLovin Corp,5.39,2136058.0,1.36
US0420682058,ARM Holdings PLC,13.06,2140400.0,1.36
US23804L1035,Datadog Inc,11.52,1709472.0,1.09
US5738741041,Marvell Technology Inc,13.49,1369479.0,0.87
US88160R1014,Tesla Inc,2.41,870056.0,0.55
KRD010010001,원화예금,7331901.0,7331901.0,4.67
