티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,39.91,24587345,8.47
US5949181045,Microsoft Corp,22.68,15622629,5.38
US67066G1040,NVIDIA Corp,43.47,13411634,4.62
US0231351067,Amazon.com Inc,37.57,13134016,4.52
US02079K3059,Alphabet Inc,28.33,13102342,4.51
US4581401001,Intel Corp,98.64,12210670,4.21
US5738741041,Marvell Technology Inc,37.4,10545807,3.63
JP3236330001,Kioxia Holdings Corp,23.48,10492947,3.61
US7707001027,Robinhood Markets Inc,60.2,10138566,3.49
US0494681010,Atlassian Corp,35.6,9358475,3.22
US69608A1088,Palantir Technologies Inc,36.16,8912519,3.07
KR7009150004,삼성전기,6.08,8522624,2.93
US80004C2008,Sandisk Corp,3.71,7787629,2.68
JP3914400001,Murata Manufacturing Co Ltd,121.82,7271504,2.5
US9581021055,Western Digital Corp,11.06,6596168,2.27
IE00BKVD2N49,Seagate Technology Holdings PLC,6.04,6508639,2.24
US8334451098,Snowflake Inc,13.21,6360137,2.19
US5951121038,Micron Technology Inc,4.71,6089749,2.1
US78392B2060,SK hynix Inc,27.25,6023575,2.07
US81762P1021,ServiceNow Inc,29.47,5794279,2
CNE100007DH9,Z AI Co Ltd,30.15,5754790,1.98
US55024U1097,Lumentum Holdings Inc,4.88,5587107,1.92
KYG6181S1093,Minimax Group Inc,85.38,5220508,1.8
US60937P1066,MongoDB Inc,9.58,4975526,1.71
US0420682058,ARM Holdings PLC,13.38,4384229,1.51
US03823U1025,Applied Optoelectronics Inc,30.8,4175094,1.44
US0326541051,Analog Devices Inc,8.51,4094875,1.41
US6792951054,Okta Inc,16.85,3878158,1.34
US04626A1034,Astera Labs Inc,9.42,3597059,1.24
KYG254571055,Credo Technology Group Holding Ltd,15.41,3416518,1.18
US22788C1053,Crowdstrike Holdings Inc,11.55,3354353,1.16
US30303M1027,Meta Platforms Inc,3.83,3159592,1.09
US68389X1054,Oracle Corp,14.7,3056963,1.05
KR7005930003,삼성전자,11.74,2999466,1.03
US1725731079,Circle Internet Group Inc,20.78,2897385,1
US5128073062,Lam Research Corp,7.08,2796402,0.96
DE000623100B,Infineon Technologies AG,31.37,2735459,0.94
US6974351057,Palo Alto Networks Inc,5.75,2578523,0.89
US1717793095,Ciena Corp,5.89,2525520,0.87
IL0010823792,Tower Semiconductor Ltd,5.34,1485584,0.51
USN070592100,ASML Holding NV,0.65,1435351,0.49
KYG3323L1005,Fabrinet,2.64,1408948,0.49
US19247G1076,Coherent Corp,3.91,1394703,0.48
CNE100000MLA,NAURA Technology Group Co Ltd,8.54,1126728,0.39
US84615Q1031,Space Exploration Technologies Corp,2.29,463979,0.16
KRD010010001,원화예금,9407461,9407461,3.24
