티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.58,21447569.0,16.73
US5949181045,Microsoft Corp,12.97,7295326.0,5.69
US11135F1012,Broadcom Inc,3.28,5668503.0,4.42
US0231351067,Amazon.com Inc,23.12,5613359.0,4.38
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.97,5479177.0,4.28
US30303M1027,Meta Platforms Inc,7.82,5306583.0,4.14
US92537N1081,Vertiv Holdings Co,41.2,4790588.0,3.74
US5951121038,Micron Technology Inc,27.41,4212328.0,3.29
US9581021055,Western Digital Corp,42.08,4024538.0,3.14
JP3811000003,Fujikura Ltd,167.26,3974081.0,3.1
US02079K3059,Alphabet Inc,17.75,3883119.0,3.03
US21037T1097,Constellation Energy Corp,11.95,3058932.0,2.39
CA878742204B,Teck Resources Ltd,48.56,3033898.0,2.37
US79466L3024,Salesforce Inc,7.97,3026867.0,2.36
JP3571400005,Tokyo Electron Ltd,8.87,2725795.0,2.13
US0079031078,Advanced Micro Devices Inc,13.07,2726656.0,2.13
US0404132054,Arista Networks Inc,7.53,2638495.0,2.06
JP3236200006,Keyence Corp,4.49,2615344.0,2.04
JP3788600009,Hitachi Ltd,20.57,2490661.0,1.94
JP3733000008,NEC Corp,25.53,2485211.0,1.94
US86800U1043,Super Micro Computer Inc,2.35,2439793.0,1.9
TW0002382009,Quanta Computer Inc,221.04,2430492.0,1.9
JP3933800009,LY Corp,717.61,2385187.0,1.86
TW0003017000,Asia Vital Components Co Ltd,80.38,2151013.0,1.68
KYG0535Q1331,ASMPT Ltd,117.0,2102055.0,1.64
US8334451098,Snowflake Inc,9.74,2076701.0,1.62
TW0002449006,King Yuan Electronics Co Ltd,437.35,1774067.0,1.38
US92840M1027,Vistra Corp,17.99,1742968.0,1.36
US1273871087,Cadence Design Systems Inc,4.44,1696810.0,1.32
US0420682058,ARM Holdings PLC,12.02,1651266.0,1.29
NL0013056914,Elastic NV,11.25,1603674.0,1.25
TW0001519007,Fortune Electric Co Ltd,43.74,1576538.0,1.23
JP3122400009,Advantest Corp,31.32,1503742.0,1.17
US22788C1053,Crowdstrike Holdings Inc,3.46,1416333.0,1.11
JP3750400008,Micronics Japan Co Ltd,23.4,1428470.0,1.11
US88160R1014,Tesla Inc,3.21,716481.0,0.56
KRD010010001,원화예금,2973347.0,2973347.0,2.32
