티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,15.19,14727142.0,11.78
US5949181045,Microsoft Corp,18.88,10185777.0,8.15
US30303M1027,Meta Platforms Inc,8.85,5592995.0,4.47
US0231351067,Amazon.com Inc,23.83,5393437.0,4.31
US0079031078,Advanced Micro Devices Inc,20.9,4851960.0,3.88
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.32,4790511.0,3.83
US8334451098,Snowflake Inc,12.68,3899225.0,3.12
US79466L3024,Salesforce Inc,9.4,3636240.0,2.91
US5738741041,Marvell Technology Inc,37.83,3348348.0,2.68
US1273871087,Cadence Design Systems Inc,8.54,3310177.0,2.65
US11135F1012,Broadcom Inc,1.95,3242781.0,2.59
US00724F1012,Adobe Inc,4.27,3116674.0,2.49
US88160R1014,Tesla Inc,9.72,2594979.0,2.08
US8835561023,Thermo Fisher Scientific Inc,3.51,2567480.0,2.05
US60937P1066,MongoDB Inc,4.03,2502420.0,2.0
US98980G1022,Zscaler Inc,7.38,2490541.0,1.99
JP3519400000,Chugai Pharmaceutical Co Ltd,47.18,2479714.0,1.98
US22788C1053,Crowdstrike Holdings Inc,5.59,2457370.0,1.97
JP3571400005,Tokyo Electron Ltd,7.69,2419987.0,1.94
KR7005930003,삼성전자,31.88,2352744.0,1.88
IL0011762130,Monday.com Ltd,7.63,2295260.0,1.84
US90353T1007,Uber Technologies Inc,21.76,2278120.0,1.82
US0404132054,Arista Networks Inc,5.97,2086446.0,1.67
NL0013056914,Elastic NV,11.65,2026360.0,1.62
JP3122400009,Advantest Corp,32.31,2019163.0,1.61
US68389X1054,Oracle Corp,12.81,1903836.0,1.52
US88339J1051,Trade Desk Inc/The,15.26,1811962.0,1.45
US92537N1081,Vertiv Holdings Co,20.78,1747131.0,1.4
US81762P1021,ServiceNow Inc,1.72,1756856.0,1.4
JP3548600000,Disco Corp,4.36,1718665.0,1.37
US37637K1088,Gitlab Inc,16.32,1598766.0,1.28
US9581021055,Western Digital Corp,21.99,1585496.0,1.27
TW0002449006,King Yuan Electronics Co Ltd,379.49,1452915.0,1.16
TW0002382009,Quanta Computer Inc,125.64,1328164.0,1.06
NL0012866412,BE Semiconductor Industries NV,5.48,1277478.0,1.02
US0420682058,ARM Holdings PLC,7.39,1266347.0,1.01
TW0006669005,Wiwynn Corp,12.82,1246153.0,1.0
US91332U1016,Unity Software Inc,26.73,1209887.0,0.97
US23804L1035,Datadog Inc,6.49,1124255.0,0.9
HK0992009065,Lenovo Group Ltd,677.14,968795.0,0.77
TW0002454006,MediaTek Inc,20.51,846320.0,0.68
KRD010010001,원화예금,5543721.0,5543721.0,4.43
