티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,98.42,13559629.0,10.41
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.4,6177462.0,4.74
US5949181045,Microsoft Corp,10.98,5909621.0,4.54
US11135F1012,Broadcom Inc,29.43,5402197.0,4.15
KYG875721634,Tencent Holdings Ltd,80.01,5134165.0,3.94
US30303M1027,Meta Platforms Inc,7.44,4987189.0,3.83
US0378331005,Apple Inc,16.68,4933963.0,3.79
KYG017191142,Alibaba Group Holding Ltd,359.78,4933934.0,3.79
US0231351067,Amazon.com Inc,20.25,4649440.0,3.57
US02079K3059,Alphabet Inc,22.05,4459308.0,3.42
US88160R1014,Tesla Inc,15.37,4338476.0,3.33
US5324571083,Eli Lilly & Co,2.82,3407430.0,2.62
US7475251036,QUALCOMM Inc,15.8,3348655.0,2.57
US92537N1081,Vertiv Holdings Co,34.63,3330282.0,2.56
US81762P1021,ServiceNow Inc,2.77,3057215.0,2.35
US0404132054,Arista Networks Inc,6.97,2933446.0,2.25
US69608A1088,Palantir Technologies Inc,72.02,2926724.0,2.25
FR0000121972,Schneider Electric SE,9.03,2878400.0,2.21
US24703L2025,Dell Technologies Inc,20.82,2844606.0,2.18
US25746U1097,Dominion Energy Inc,35.63,2726622.0,2.09
US21037T1097,Constellation Energy Corp,11.05,2563467.0,1.97
US92840M1027,Vistra Corp,25.79,2546536.0,1.95
JP3733000008,NEC Corp,20.54,2415986.0,1.85
FR0000044448,Nexans SA,13.32,2280014.0,1.75
US23804L1035,Datadog Inc,15.82,2272234.0,1.74
JP3788600009,Hitachi Ltd,72.76,2233296.0,1.71
US0420682058,ARM Holdings PLC,13.93,2189328.0,1.68
US0079031078,Advanced Micro Devices Inc,11.85,2132532.0,1.64
TW0002382009,Quanta Computer Inc,197.38,2114210.0,1.62
US00724F1012,Adobe Inc,2.78,2095526.0,1.61
US22788C1053,Crowdstrike Holdings Inc,6.12,2020198.0,1.55
JP3811000003,Fujikura Ltd,55.93,1995581.0,1.53
DE000623100B,Infineon Technologies AG,45.2,1942576.0,1.49
US5951121038,Micron Technology Inc,15.04,1740159.0,1.34
US3364331070,First Solar Inc,2.79,778929.0,0.6
US75629V1044,Recursion Pharmaceuticals Inc,80.07,635102.0,0.49
KRD010010001,원화예금,6376169.0,6376169.0,4.89
