티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,29.87,29001981.0,11.57
US67066G1040,NVIDIA Corp,62.65,17264237.0,6.89
KR7000660001,SK하이닉스,12.9,11993888.0,4.79
US36828A1016,GE Vernova Inc,9.12,11444543.0,4.57
US0937121079,Bloom Energy Corp,47.35,11165156.0,4.46
US1717793095,Ciena Corp,20.03,10085653.0,4.03
US55024U1097,Lumentum Holdings Inc,8.65,8614174.0,3.44
US19247G1076,Coherent Corp,22.3,8306063.0,3.31
US92537N1081,Vertiv Holdings Co,19.81,7873077.0,3.14
US69608A1088,Palantir Technologies Inc,30.45,6836668.0,2.73
US7731211089,Rocket Lab Corp,61.77,6583836.0,2.63
US11135F1012,Broadcom Inc,12.48,6315704.0,2.52
KR7005930003,삼성전자,32.97,6195810.0,2.47
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,11.7,6142000.0,2.45
US19260Q1076,Coinbase Global Inc,18.59,5470788.0,2.18
IE00BKVD2N49,Seagate Technology Holdings PLC,9.4,5372693.0,2.14
US4824801009,KLA Corp,2.38,5162725.0,2.06
CA13321L108A,Cameco Corp,29.87,5104596.0,2.04
JP3811000003,Fujikura Ltd,20.3,4852307.0,1.94
US88160R1014,Tesla Inc,7.9,4774118.0,1.91
JP3914400001,Murata Manufacturing Co Ltd,132.34,4635270.0,1.85
US64110L1061,Netflix Inc,29.03,4079638.0,1.63
US5128073062,Lam Research Corp,12.06,3909565.0,1.56
KYG6181S1093,Minimax Group Inc,17.99,3883810.0,1.55
US0382221051,Applied Materials Inc,7.41,3850742.0,1.54
USN070592100,ASML Holding NV,1.86,3817751.0,1.52
DE000ENER6YA,Siemens Energy AG,14.18,3749524.0,1.5
HK0000218211,Hua Hong Semiconductor Ltd,213.08,3700016.0,1.48
DE000623100B,Infineon Technologies AG,51.81,3682625.0,1.47
KR7005380001,현대차,6.54,3404899.0,1.36
US88339J1051,Trade Desk Inc/The,65.43,2643738.0,1.06
US02156V1098,Oklo Inc,27.54,2560031.0,1.02
IL001081124A,Elbit Systems Ltd,1.94,2532745.0,1.01
KYG3323L1005,Fabrinet,3.27,2540672.0,1.01
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.58,2497429.0,1.0
US8807701029,Teradyne Inc,5.52,2471000.0,0.99
US30303M1027,Meta Platforms Inc,2.52,2444778.0,0.98
US02079K3059,Alphabet Inc,5.34,2440914.0,0.97
US0231351067,Amazon.com Inc,7.64,2407409.0,0.96
CNE1000004L9,Weichai Power Co Ltd,415.79,2384390.0,0.95
CNE100006CQ4,UBTech Robotics Corp Ltd,106.76,2222559.0,0.89
KR7034020008,두산에너빌리티,16.4,1697553.0,0.68
US4581401001,Intel Corp,18.42,1308813.0,0.52
US0080731088,AeroVironment Inc,4.12,1267361.0,0.51
KRD010010001,원화예금,1873377.0,1873377.0,0.75
