티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.4,21380963.0,16.03
US5949181045,Microsoft Corp,13.67,7726362.0,5.79
US30303M1027,Meta Platforms Inc,8.3,5736019.0,4.3
US92537N1081,Vertiv Holdings Co,50.74,5538754.0,4.15
US0231351067,Amazon.com Inc,22.55,5491078.0,4.12
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.76,5433744.0,4.07
US11135F1012,Broadcom Inc,2.91,5186166.0,3.89
US5951121038,Micron Technology Inc,29.4,4935260.0,3.7
US9581021055,Western Digital Corp,43.36,4138018.0,3.1
US02079K3059,Alphabet Inc,16.88,3436898.0,2.58
US0079031078,Advanced Micro Devices Inc,14.98,3359818.0,2.52
US21037T1097,Constellation Energy Corp,13.03,3227268.0,2.42
JP3571400005,Tokyo Electron Ltd,8.76,3094601.0,2.32
JP3548600000,Disco Corp,5.54,2812891.0,2.11
US5738741041,Marvell Technology Inc,29.19,2799365.0,2.1
JP3733000008,NEC Corp,27.84,2763728.0,2.07
US86800U1043,Super Micro Computer Inc,2.09,2713852.0,2.04
US79466L3024,Salesforce Inc,6.55,2605917.0,1.95
TW0002449006,King Yuan Electronics Co Ltd,554.12,2489808.0,1.87
US0404132054,Arista Networks Inc,6.24,2439536.0,1.83
TW0006669005,Wiwynn Corp,23.2,2407439.0,1.81
US0420682058,ARM Holdings PLC,14.56,2403296.0,1.8
US1273871087,Cadence Design Systems Inc,5.22,2162256.0,1.62
JP3811000003,Fujikura Ltd,98.58,2053759.0,1.54
US68389X1054,Oracle Corp,11.48,1928584.0,1.45
JP3750400008,Micronics Japan Co Ltd,25.52,1850992.0,1.39
TW0002454006,MediaTek Inc,37.37,1828958.0,1.37
KYG0535Q1331,ASMPT Ltd,93.23,1652985.0,1.24
US22788C1053,Crowdstrike Holdings Inc,3.77,1578223.0,1.18
US8334451098,Snowflake Inc,7.7,1577180.0,1.18
JP3933800009,LY Corp,449.23,1509687.0,1.13
KR7095340006,ISC,14.61,1465336.0,1.1
KR7042700005,한미반도체,10.46,1419778.0,1.06
US37637K1088,Gitlab Inc,18.27,1398854.0,1.05
IL0011762130,Monday.com Ltd,4.68,1356031.0,1.02
NL0013056914,Elastic NV,10.27,1356650.0,1.02
US19247G1076,Coherent Corp,15.57,1212771.0,0.91
US98980G1022,Zscaler Inc,4.45,1096581.0,0.82
US92840M1027,Vistra Corp,10.93,1042805.0,0.78
US88160R1014,Tesla Inc,3.5,811066.0,0.61
KRD010010001,원화예금,3921014.0,3921014.0,2.94
