티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.07,22790162.0,17.45
US5949181045,Microsoft Corp,15.23,8564196.0,6.56
US30303M1027,Meta Platforms Inc,8.76,5856056.0,4.48
US0231351067,Amazon.com Inc,23.24,5475008.0,4.19
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.47,5148463.0,3.94
US92537N1081,Vertiv Holdings Co,48.05,4946056.0,3.79
US11135F1012,Broadcom Inc,2.84,4792166.0,3.67
US0079031078,Advanced Micro Devices Inc,16.56,3935897.0,3.01
US5951121038,Micron Technology Inc,28.2,3589324.0,2.75
US02079K3059,Alphabet Inc,17.56,3453942.0,2.65
JP3571400005,Tokyo Electron Ltd,9.78,3193990.0,2.45
US79466L3024,Salesforce Inc,7.87,3185462.0,2.44
US00724F1012,Adobe Inc,4.23,2903940.0,2.22
JP3548600000,Disco Corp,6.19,2791153.0,2.14
US0404132054,Arista Networks Inc,6.89,2702240.0,2.07
US0420682058,ARM Holdings PLC,14.96,2598115.0,1.99
TW0002449006,King Yuan Electronics Co Ltd,581.29,2597654.0,1.99
US0378331005,Apple Inc,10.86,2565927.0,1.97
US86800U1043,Super Micro Computer Inc,2.12,2513242.0,1.92
US1273871087,Cadence Design Systems Inc,5.82,2438671.0,1.87
US8835561023,Thermo Fisher Scientific Inc,3.13,2400891.0,1.84
IL0011762130,Monday.com Ltd,7.75,2381569.0,1.82
US68389X1054,Oracle Corp,12.82,2191027.0,1.68
TW0006669005,Wiwynn Corp,23.02,2100486.0,1.61
TW0002454006,MediaTek Inc,41.73,1960229.0,1.5
US8334451098,Snowflake Inc,8.71,1877911.0,1.44
JP3519400000,Chugai Pharmaceutical Co Ltd,33.96,1801881.0,1.38
US37637K1088,Gitlab Inc,23.19,1754734.0,1.34
JP3733000008,NEC Corp,18.27,1733218.0,1.33
KYG0535Q1331,ASMPT Ltd,104.09,1741680.0,1.33
US22788C1053,Crowdstrike Holdings Inc,3.99,1724689.0,1.32
NL0013056914,Elastic NV,12.43,1700945.0,1.3
JP3750400008,Micronics Japan Co Ltd,22.3,1462421.0,1.12
US98980G1022,Zscaler Inc,4.92,1283674.0,0.98
US88160R1014,Tesla Inc,5.45,1265995.0,0.97
US21037T1097,Constellation Energy Corp,4.84,1124617.0,0.86
JP3811000003,Fujikura Ltd,60.0,1079302.0,0.83
US90353T1007,Uber Technologies Inc,10.41,1082572.0,0.83
US5738741041,Marvell Technology Inc,8.55,741029.0,0.57
KRD010010001,원화예금,3120375.0,3120375.0,2.39
