티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,98.0,15311286.0,10.9
US11135F1012,Broadcom Inc,31.96,6696901.0,4.77
US0231351067,Amazon.com Inc,26.43,6664486.0,4.74
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,27.93,6250466.0,4.45
US5949181045,Microsoft Corp,10.03,5894262.0,4.2
US88160R1014,Tesla Inc,16.92,5139548.0,3.66
US02079K3059,Alphabet Inc,21.16,4882882.0,3.48
US0378331005,Apple Inc,16.0,4819182.0,3.43
KYG875721634,Tencent Holdings Ltd,71.5,4484038.0,3.19
US30303M1027,Meta Platforms Inc,6.53,4205381.0,2.99
US7170811035,Pfizer Inc,72.9,3099827.0,2.21
NL0013056914,Elastic NV,19.31,3006063.0,2.14
US66987V1098,Novartis AG,19.58,2985628.0,2.13
US46266C1053,IQVIA Holdings Inc,8.91,2951286.0,2.1
US0404132054,Arista Networks Inc,6.68,2948054.0,2.1
US3364331070,First Solar Inc,9.13,2860317.0,2.04
US23804L1035,Datadog Inc,17.33,2832792.0,2.02
US7475251036,QUALCOMM Inc,11.27,2803435.0,2.0
US0420682058,ARM Holdings PLC,13.37,2752170.0,1.96
DE000623100B,Infineon Technologies AG,58.21,2683372.0,1.91
US5951121038,Micron Technology Inc,17.74,2682565.0,1.91
US92537N1081,Vertiv Holdings Co,24.91,2654806.0,1.89
JP3236200006,Keyence Corp,4.36,2587994.0,1.84
US81762P1021,ServiceNow Inc,2.18,2491171.0,1.77
JP3122400009,Advantest Corp,49.5,2455584.0,1.75
JP3788600009,Hitachi Ltd,86.83,2425430.0,1.73
JP3811000003,Fujikura Ltd,96.14,2431150.0,1.73
JP3148800000,Ibiden Co Ltd,46.34,2384017.0,1.7
US4592001014,International Business Machines Corp,8.67,2298236.0,1.64
US00724F1012,Adobe Inc,3.0,2248793.0,1.6
US68389X1054,Oracle Corp,11.5,2208175.0,1.57
FR0000121972,Schneider Electric SE,6.5,2142813.0,1.53
US69608A1088,Palantir Technologies Inc,56.62,2126790.0,1.51
US9581021055,Western Digital Corp,22.35,2107914.0,1.5
TW0002382009,Quanta Computer Inc,174.82,2023037.0,1.44
US24703L2025,Dell Technologies Inc,12.31,1931309.0,1.37
US92840M1027,Vistra Corp,17.69,1738887.0,1.24
KYG6427A1022,NetEase Inc,66.36,1692180.0,1.2
US21037T1097,Constellation Energy Corp,5.87,1420192.0,1.01
US86800U1043,Super Micro Computer Inc,1.3,1276504.0,0.91
KRD010010001,원화예금,3883585.0,3883585.0,2.76
