티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,124.41,21104229.0,14.08
US88160R1014,Tesla Inc,26.73,9114254.0,6.08
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,32.35,7601335.0,5.07
US11135F1012,Broadcom Inc,31.96,7243022.0,4.83
US0231351067,Amazon.com Inc,26.43,6816630.0,4.55
US5949181045,Microsoft Corp,10.03,6174118.0,4.12
US02079K3059,Alphabet Inc,21.16,5322632.0,3.55
US0378331005,Apple Inc,16.0,4981901.0,3.32
KYG875721634,Tencent Holdings Ltd,71.5,4640144.0,3.1
US30303M1027,Meta Platforms Inc,6.53,4419054.0,2.95
JP3148800000,Ibiden Co Ltd,55.84,3242818.0,2.16
US0404132054,Arista Networks Inc,6.68,3205877.0,2.14
JP3236200006,Keyence Corp,5.15,3195424.0,2.13
JP3811000003,Fujikura Ltd,114.16,3189992.0,2.13
JP3122400009,Advantest Corp,58.12,3172120.0,2.12
US0420682058,ARM Holdings PLC,13.37,3175821.0,2.12
US92537N1081,Vertiv Holdings Co,24.91,3136923.0,2.09
NL0013056914,Elastic NV,19.31,3136300.0,2.09
JP3788600009,Hitachi Ltd,100.4,3102055.0,2.07
US7475251036,QUALCOMM Inc,11.27,3014660.0,2.01
US24703L2025,Dell Technologies Inc,17.09,2976089.0,1.99
US7170811035,Pfizer Inc,72.9,2975971.0,1.99
US23804L1035,Datadog Inc,17.33,2954173.0,1.97
US66987V1098,Novartis AG,19.58,2918730.0,1.95
DE000623100B,Infineon Technologies AG,58.21,2888539.0,1.93
US3364331070,First Solar Inc,9.13,2817132.0,1.88
US5951121038,Micron Technology Inc,17.74,2805085.0,1.87
US9581021055,Western Digital Corp,22.35,2256151.0,1.51
US69608A1088,Palantir Technologies Inc,56.62,2257435.0,1.51
FR0000121972,Schneider Electric SE,6.5,2239233.0,1.49
TW0002382009,Quanta Computer Inc,174.82,2192668.0,1.46
US86800U1043,Super Micro Computer Inc,1.94,2103254.0,1.4
US92840M1027,Vistra Corp,17.69,1960407.0,1.31
KYG6427A1022,NetEase Inc,66.36,1673497.0,1.12
US21037T1097,Constellation Energy Corp,5.87,1542634.0,1.03
KRD010010001,원화예금,4323113.0,4323113.0,2.88
