티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,98.12,13921462.0,10.4
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.31,6299052.0,4.71
US11135F1012,Broadcom Inc,29.34,6041102.0,4.51
US5949181045,Microsoft Corp,10.95,5979521.0,4.47
KYG875721634,Tencent Holdings Ltd,79.76,5096416.0,3.81
US30303M1027,Meta Platforms Inc,7.42,5080893.0,3.8
KYG017191142,Alibaba Group Holding Ltd,358.67,4923982.0,3.68
US0378331005,Apple Inc,16.63,4905083.0,3.67
US0231351067,Amazon.com Inc,20.19,4673910.0,3.49
US02079K3059,Alphabet Inc,21.99,4595023.0,3.43
US88160R1014,Tesla Inc,15.32,4490128.0,3.36
US5324571083,Eli Lilly & Co,2.81,3550616.0,2.65
US7475251036,QUALCOMM Inc,15.75,3478840.0,2.6
US92537N1081,Vertiv Holdings Co,34.53,3462088.0,2.59
US81762P1021,ServiceNow Inc,2.76,3074967.0,2.3
US24703L2025,Dell Technologies Inc,20.75,3023284.0,2.26
US0404132054,Arista Networks Inc,6.94,3024792.0,2.26
FR0000121972,Schneider Electric SE,9.0,2995408.0,2.24
US00724F1012,Adobe Inc,3.86,2964801.0,2.22
US69608A1088,Palantir Technologies Inc,71.8,2934136.0,2.19
US25746U1097,Dominion Energy Inc,35.52,2728327.0,2.04
US92840M1027,Vistra Corp,25.71,2633637.0,1.97
US21037T1097,Constellation Energy Corp,11.02,2613030.0,1.95
JP3733000008,NEC Corp,20.47,2454066.0,1.83
FR0000044448,Nexans SA,13.28,2439436.0,1.82
US23804L1035,Datadog Inc,15.77,2289178.0,1.71
JP3788600009,Hitachi Ltd,72.53,2274194.0,1.7
US0420682058,ARM Holdings PLC,13.89,2244126.0,1.68
US0079031078,Advanced Micro Devices Inc,11.81,2222634.0,1.66
US22788C1053,Crowdstrike Holdings Inc,6.1,2113481.0,1.58
TW0002382009,Quanta Computer Inc,196.77,2048370.0,1.53
JP3811000003,Fujikura Ltd,55.76,2026256.0,1.51
DE000623100B,Infineon Technologies AG,45.06,2008342.0,1.5
US5951121038,Micron Technology Inc,14.99,1788010.0,1.34
US3364331070,First Solar Inc,6.13,1764410.0,1.32
US75629V1044,Recursion Pharmaceuticals Inc,79.83,650493.0,0.49
KRD010010001,원화예금,5006717.0,5006717.0,3.74
