티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,85.61,65617181.0,20.33
JP3236330001,Kioxia Holdings Corp,37.17,18697137.0,5.79
US4581401001,Intel Corp,109.18,14802034.0,4.59
IE00BKVD2N49,Seagate Technology Holdings PLC,11.42,14287149.0,4.43
US9581021055,Western Digital Corp,18.63,14220651.0,4.41
US80004C2008,Sandisk Corp,6.67,14071391.0,4.36
US0231351067,Amazon.com Inc,36.68,12502789.0,3.87
JP3914400001,Murata Manufacturing Co Ltd,165.11,12322122.0,3.82
US02079K3059,Alphabet Inc,25.21,11837200.0,3.67
US0326541051,Analog Devices Inc,20.88,11400033.0,3.53
US0420682058,ARM Holdings PLC,27.5,10499671.0,3.25
US78392B2060,SK hynix Inc,41.08,9325353.0,2.89
USN070592100,ASML Holding NV,3.27,8441085.0,2.62
CNE100000MLA,NAURA Technology Group Co Ltd,40.57,6664146.0,2.06
US5949181045,Microsoft Corp,11.81,6620344.0,2.05
DE000623100B,Infineon Technologies AG,60.95,6579704.0,2.04
HK0000218211,Hua Hong Grace Semiconductor Ltd,234.13,6567756.0,2.03
KYG017191142,Alibaba Group Holding Ltd,284.2,5854137.0,1.81
CNE100005PTA,Hygon Information Technology Co Ltd,84.73,5778084.0,1.79
US5738741041,Marvell Technology Inc,19.6,5590928.0,1.73
US55024U1097,Lumentum Holdings Inc,4.92,5515973.0,1.71
CNE100007DH9,Z AI Co Ltd,23.9,5535755.0,1.71
US69608A1088,Palantir Technologies Inc,29.34,5296371.0,1.64
US5128073062,Lam Research Corp,10.7,4793821.0,1.49
US0382221051,Applied Materials Inc,6.08,4788465.0,1.48
US7707001027,Robinhood Markets Inc,32.43,4519520.0,1.4
US60937P1066,MongoDB Inc,10.24,4486344.0,1.39
US8334451098,Snowflake Inc,9.22,3629153.0,1.12
US6833441057,Onto Innovation Inc,8.41,3367724.0,1.04
US6974351057,Palo Alto Networks Inc,6.89,3275118.0,1.01
US8807701029,Teradyne Inc,6.3,3236511.0,1.0
US30303M1027,Meta Platforms Inc,3.63,3174938.0,0.98
US36828A1016,GE Vernova Inc,1.16,1733113.0,0.54
US22788C1053,Crowdstrike Holdings Inc,6.18,1664335.0,0.52
US92537N1081,Vertiv Holdings Co,3.8,1621337.0,0.5
US84615Q1031,Space Exploration Technologies Corp,8.82,1490580.0,0.46
US0937121079,Bloom Energy Corp,3.38,917052.0,0.28
KRD010010001,원화예금,2061243.0,2061243.0,0.64
