티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,17.3,26469116.0,18.33
US5949181045,Microsoft Corp,10.26,5890549.0,4.08
US11135F1012,Broadcom Inc,3.09,5837766.0,4.04
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,27.5,5823301.0,4.03
US92537N1081,Vertiv Holdings Co,40.04,5670409.0,3.93
US0231351067,Amazon.com Inc,21.34,5299267.0,3.67
JP3811000003,Fujikura Ltd,150.0,4272483.0,2.96
JP3788600009,Hitachi Ltd,30.59,4237146.0,2.93
US02079K3059,Alphabet Inc,17.27,4116253.0,2.85
US7475251036,QUALCOMM Inc,13.84,3924123.0,2.72
US30303M1027,Meta Platforms Inc,6.02,3892408.0,2.7
US5951121038,Micron Technology Inc,21.09,3686989.0,2.55
KYG875721634,Tencent Holdings Ltd,55.97,3647208.0,2.53
US0404132054,Arista Networks Inc,8.51,3575826.0,2.48
US92840M1027,Vistra Corp,22.69,3310571.0,2.29
US0378331005,Apple Inc,11.01,2915549.0,2.02
US21037T1097,Constellation Energy Corp,9.03,2813923.0,1.95
JP3733000008,NEC Corp,27.98,2785181.0,1.93
US5738741041,Marvell Technology Inc,25.93,2758752.0,1.91
JP3236200006,Keyence Corp,4.45,2742747.0,1.9
US0079031078,Advanced Micro Devices Inc,11.83,2731823.0,1.89
TW0002382009,Quanta Computer Inc,226.9,2719022.0,1.88
US86800U1043,Super Micro Computer Inc,2.16,2472838.0,1.71
TW0003017000,Asia Vital Components Co Ltd,73.75,2452068.0,1.7
US0420682058,ARM Holdings PLC,14.35,2398485.0,1.66
US9581021055,Western Digital Corp,22.01,2300639.0,1.59
US79466L3024,Salesforce Inc,7.31,2207453.0,1.53
US24703L2025,Dell Technologies Inc,9.08,2135659.0,1.48
CA878742204B,Teck Resources Ltd,27.1,1928443.0,1.34
KYG0535Q1331,ASMPT Ltd,107.36,1876485.0,1.3
US1273871087,Cadence Design Systems Inc,4.58,1829198.0,1.27
KYG017191142,Alibaba Group Holding Ltd,129.83,1754210.0,1.22
US22788C1053,Crowdstrike Holdings Inc,4.02,1758104.0,1.22
US8334451098,Snowflake Inc,8.71,1699584.0,1.18
US23804L1035,Datadog Inc,9.27,1507929.0,1.04
NL0013056914,Elastic NV,10.63,1371231.0,0.95
US88160R1014,Tesla Inc,4.55,1127061.0,0.78
JP3750400008,Micronics Japan Co Ltd,21.48,1083891.0,0.75
HK0992009065,Lenovo Group Ltd,364.75,744119.0,0.52
TW0001519007,Fortune Electric Co Ltd,24.74,757228.0,0.52
KRD010010001,원화예금,3850133.0,3850133.0,2.67
