티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,23.08,13900766.0,14.05
US5949181045,Microsoft Corp,18.99,8972976.0,9.07
US0231351067,Amazon.com Inc,19.27,3604178.0,3.64
US30303M1027,Meta Platforms Inc,8.35,3489009.0,3.53
US00724F1012,Adobe Inc,4.53,3474342.0,3.51
US60937P1066,MongoDB Inc,7.09,3429176.0,3.47
US81762P1021,ServiceNow Inc,4.01,3226407.0,3.26
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,25.37,3072625.0,3.1
US79466L3024,Salesforce Inc,11.01,3056788.0,3.09
US02079K3059,Alphabet Inc,17.43,2991846.0,3.02
US11135F1012,Broadcom Inc,2.54,2988774.0,3.02
US8716071076,Synopsys Inc,4.17,2727245.0,2.76
US0378331005,Apple Inc,11.14,2654587.0,2.68
US88160R1014,Tesla Inc,8.62,2510050.0,2.54
KYG875721634,Tencent Holdings Ltd,40.05,2072305.0,2.09
US68389X1054,Oracle Corp,14.33,2046930.0,2.07
US0079031078,Advanced Micro Devices Inc,13.38,1989439.0,2.01
US7475251036,QUALCOMM Inc,12.57,1988770.0,2.01
KYG070341048,Baidu Inc,13.74,1945005.0,1.97
US0404132054,Arista Networks Inc,5.91,1646724.0,1.66
US90353T1007,Uber Technologies Inc,24.51,1603570.0,1.62
US4581401001,Intel Corp,29.35,1491331.0,1.51
JP3122400009,Advantest Corp,39.64,1445732.0,1.46
US46266C1053,IQVIA Holdings Inc,4.93,1292768.0,1.31
JP3548600000,Disco Corp,4.73,1197452.0,1.21
KR7000660001,SK하이닉스,9.28,1184128.0,1.2
US8334451098,Snowflake Inc,5.56,1162776.0,1.18
US22788C1053,Crowdstrike Holdings Inc,4.15,1046244.0,1.06
HK0992009065,Lenovo Group Ltd,646.4,1037214.0,1.05
NL0012866412,BE Semiconductor Industries NV,6.53,995876.0,1.01
US5738741041,Marvell Technology Inc,14.72,987366.0,1.0
JP3236200006,Keyence Corp,1.78,936709.0,0.95
US64110L1061,Netflix Inc,1.56,888575.0,0.9
DE000SHL1006,Siemens Healthineers AG,13.17,885671.0,0.89
US69608A1088,Palantir Technologies Inc,35.2,867302.0,0.88
US88339J1051,Trade Desk Inc/The,8.49,864567.0,0.87
JP3970300004,Recruit Holdings Co Ltd,20.12,848087.0,0.86
US23804L1035,Datadog Inc,5.88,787586.0,0.8
JP3148800000,Ibiden Co Ltd,13.02,763535.0,0.77
US91332U1016,Unity Software Inc,20.11,706345.0,0.71
NL0015000IY2,Universal Music Group NV,21.17,697008.0,0.7
US37637K1088,Gitlab Inc,8.96,523149.0,0.53
US0420682058,ARM Holdings PLC,6.64,480980.0,0.49
US81730H1095,SentinelOne Inc,22.64,472971.0,0.48
CNE1000031P3,Foxconn Industrial Internet Co Ltd,149.7,414883.0,0.42
US80810D1037,Schrodinger Inc/United States,2.66,98624.0,0.1
KRD010010001,원화예금,3490661.0,3490661.0,3.53
