티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,39.91,25552645,8.67
US5949181045,Microsoft Corp,22.68,15191319,5.15
US67066G1040,NVIDIA Corp,43.47,13424620,4.55
US0231351067,Amazon.com Inc,37.57,13018088,4.42
US02079K3059,Alphabet Inc,28.33,12853620,4.36
US4581401001,Intel Corp,98.64,12667245,4.3
US5738741041,Marvell Technology Inc,37.4,11206397,3.8
JP3236330001,Kioxia Holdings Corp,23,10781457,3.66
US7707001027,Robinhood Markets Inc,60.2,9853625,3.34
KR7009150004,삼성전기,6.3,9155390,3.11
US0494681010,Atlassian Corp,35.6,9046502,3.07
US80004C2008,Sandisk Corp,3.71,8650303,2.93
US69608A1088,Palantir Technologies Inc,36.16,8449728,2.87
JP3914400001,Murata Manufacturing Co Ltd,122.73,7596957,2.58
US9581021055,Western Digital Corp,11.06,6931719,2.35
IE00BKVD2N49,Seagate Technology Holdings PLC,6.04,6870854,2.33
US78392B2060,SK hynix Inc,27.25,6466009,2.19
US5951121038,Micron Technology Inc,4.71,6413744,2.18
US8334451098,Snowflake Inc,13.21,5971860,2.03
US55024U1097,Lumentum Holdings Inc,4.88,5767929,1.96
US81762P1021,ServiceNow Inc,29.47,5580735,1.89
CNE100007DH9,Z AI Co Ltd,30.15,5542872,1.88
KYG6181S1093,Minimax Group Inc,89.2,5512157,1.87
US60937P1066,MongoDB Inc,9.58,4737222,1.61
US0420682058,ARM Holdings PLC,13.38,4522518,1.53
US03823U1025,Applied Optoelectronics Inc,30.8,4357119,1.48
US0326541051,Analog Devices Inc,8.51,4130417,1.4
US04626A1034,Astera Labs Inc,9.42,3918895,1.33
US6792951054,Okta Inc,16.85,3853792,1.31
KYG254571055,Credo Technology Group Holding Ltd,15.41,3523684,1.2
US22788C1053,Crowdstrike Holdings Inc,11.55,3300797,1.12
KR7005930003,삼성전자,11.74,3169690,1.08
US30303M1027,Meta Platforms Inc,3.83,3167706,1.07
US68389X1054,Oracle Corp,14.7,3127929,1.06
US5128073062,Lam Research Corp,7.08,2918083,0.99
US1725731079,Circle Internet Group Inc,20.78,2843267,0.96
DE000623100B,Infineon Technologies AG,31.37,2777930,0.94
US6974351057,Palo Alto Networks Inc,5.75,2569799,0.87
US1717793095,Ciena Corp,5.89,2534961,0.86
IL0010823792,Tower Semiconductor Ltd,5.34,1590395,0.54
US19247G1076,Coherent Corp,3.91,1475848,0.5
USN070592100,ASML Holding NV,0.65,1484282,0.5
KYG3323L1005,Fabrinet,2.64,1442525,0.49
CNE100000MLA,NAURA Technology Group Co Ltd,8.54,1088634,0.37
US84615Q1031,Space Exploration Technologies Corp,2.29,455072,0.15
KRD010010001,원화예금,9355621,9355621,3.17
