티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,22.48,23735824.0,9.43
KR7000660001,SK하이닉스,15.37,13463172.0,5.35
US1717793095,Ciena Corp,18.55,12505367.0,4.97
US36828A1016,GE Vernova Inc,8.32,11256329.0,4.47
US19260Q1076,Coinbase Global Inc,43.38,11194780.0,4.45
US92537N1081,Vertiv Holdings Co,25.45,10010852.0,3.98
US0937121079,Bloom Energy Corp,46.62,9518117.0,3.78
US55024U1097,Lumentum Holdings Inc,7.63,9490564.0,3.77
IE00BKVD2N49,Seagate Technology Holdings PLC,14.34,9264649.0,3.68
US19247G1076,Coherent Corp,21.78,8463026.0,3.36
US4824801009,KLA Corp,2.71,6184560.0,2.46
USN070592100,ASML Holding NV,3.04,6018637.0,2.39
US0382221051,Applied Materials Inc,11.34,5946050.0,2.36
US5128073062,Lam Research Corp,17.75,5835709.0,2.32
KR7005930003,삼성전자,31.18,5806140.0,2.31
IL0010823792,Tower Semiconductor Ltd,19.03,5664842.0,2.25
US31816X1063,Firefly Aerospace Inc,111.15,5509159.0,2.19
CA13321L108A,Cameco Corp,31.07,5264094.0,2.09
US55405Y1001,MACOM Technology Solutions Holdings Inc,14.42,5170646.0,2.05
KR7034020008,두산에너빌리티,44.05,4255661.0,1.69
KR7006400006,삼성SDI,9.58,4202848.0,1.67
US2193501051,Corning Inc,17.93,3992162.0,1.59
DE000623100B,Infineon Technologies AG,56.64,3832381.0,1.52
US5763231090,MasTec Inc,7.44,3767440.0,1.5
US00971T1016,Akamai Technologies Inc,21.29,3780577.0,1.5
US5738741041,Marvell Technology Inc,23.31,3758333.0,1.49
JP3811000003,Fujikura Ltd,91.94,3721570.0,1.48
US49338L1035,Keysight Technologies Inc,8.53,3737484.0,1.48
US1999081045,Comfort Systems USA Inc,1.74,3702424.0,1.47
US8716071076,Synopsys Inc,5.95,3549069.0,1.41
US8807701029,Teradyne Inc,6.89,3211748.0,1.28
US31188V1008,Fastly Inc,56.75,2861765.0,1.14
US4581401001,Intel Corp,35.85,2718826.0,1.08
US72703X1063,Planet Labs PBC,48.53,2620711.0,1.04
US7731211089,Rocket Lab Corp,25.51,2600875.0,1.03
US24703L2025,Dell Technologies Inc,9.55,2506442.0,1.0
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,4.86,2479347.0,0.98
US67066G1040,NVIDIA Corp,9.25,2470351.0,0.98
US0420682058,ARM Holdings PLC,10.89,2443254.0,0.97
JP3914400001,Murata Manufacturing Co Ltd,73.35,2405374.0,0.96
US88160R1014,Tesla Inc,4.26,2309784.0,0.92
KR7005380001,현대차,4.56,2148402.0,0.85
KR7347700007,스피어,38.45,1749288.0,0.69
US47759T1007,JinkoSolar Holding Co Ltd,34.79,1301658.0,0.52
US63942X1063,Navitas Semiconductor Corp,90.59,1199910.0,0.48
KYG6181S1093,Minimax Group Inc,6.3,1149403.0,0.46
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,7.43,1111401.0,0.44
HK0000218211,Hua Hong Semiconductor Ltd,70.03,1067128.0,0.42
KRD010010001,원화예금,813289.0,813289.0,0.32
