티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,133.64,23670995.0,14.94
US88160R1014,Tesla Inc,24.59,8593325.0,5.42
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.22,8050118.0,5.08
US11135F1012,Broadcom Inc,2.98,7183517.0,4.53
US0378331005,Apple Inc,21.01,6613318.0,4.17
US0231351067,Amazon.com Inc,23.57,6489776.0,4.1
US5949181045,Microsoft Corp,9.99,6435705.0,4.06
US30303M1027,Meta Platforms Inc,8.76,6407274.0,4.04
US02079K3059,Alphabet Inc,20.6,5380260.0,3.4
KYG875721634,Tencent Holdings Ltd,65.77,4403822.0,2.78
US92537N1081,Vertiv Holdings Co,32.18,4104558.0,2.59
US5951121038,Micron Technology Inc,21.99,3971362.0,2.51
US0420682058,ARM Holdings PLC,15.17,3871879.0,2.44
US0404132054,Arista Networks Inc,7.3,3739971.0,2.36
US7475251036,QUALCOMM Inc,12.64,3630806.0,2.29
US23804L1035,Datadog Inc,19.07,3488547.0,2.2
NL0013056914,Elastic NV,21.65,3461127.0,2.18
JP3122400009,Advantest Corp,55.74,3171630.0,2.0
US24703L2025,Dell Technologies Inc,15.72,3170183.0,2.0
JP3148800000,Ibiden Co Ltd,54.64,3116012.0,1.97
JP3788600009,Hitachi Ltd,101.09,3091137.0,1.95
JP3236200006,Keyence Corp,4.83,3027352.0,1.91
JP3811000003,Fujikura Ltd,106.83,2833483.0,1.79
US9581021055,Western Digital Corp,25.56,2772630.0,1.75
US22788C1053,Crowdstrike Holdings Inc,5.14,2772768.0,1.75
US3364331070,First Solar Inc,8.4,2634913.0,1.66
US0079031078,Advanced Micro Devices Inc,10.29,2540730.0,1.6
FR0000121972,Schneider Electric SE,6.9,2362728.0,1.49
US86800U1043,Super Micro Computer Inc,1.79,2217992.0,1.4
TW0002382009,Quanta Computer Inc,160.81,2181037.0,1.38
US92840M1027,Vistra Corp,16.28,2088462.0,1.32
US90353T1007,Uber Technologies Inc,18.36,1807404.0,1.14
HK0992009065,Lenovo Group Ltd,920.52,1787678.0,1.13
JP3733000008,NEC Corp,14.94,1763972.0,1.11
US21037T1097,Constellation Energy Corp,5.4,1609701.0,1.02
JP3750400008,Micronics Japan Co Ltd,18.03,1085746.0,0.69
KRD010010001,원화예금,2913547.0,2913547.0,1.84
