티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.76,22304067.0,17.61
US5949181045,Microsoft Corp,15.27,8519839.0,6.73
US0231351067,Amazon.com Inc,23.34,5737312.0,4.53
US11135F1012,Broadcom Inc,3.31,5663884.0,4.47
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.25,5527206.0,4.36
US30303M1027,Meta Platforms Inc,7.89,5362750.0,4.23
US5951121038,Micron Technology Inc,27.67,4260364.0,3.36
US9581021055,Western Digital Corp,42.49,4067343.0,3.21
JP3811000003,Fujikura Ltd,168.85,3890430.0,3.07
US02079K3059,Alphabet Inc,17.92,3882312.0,3.06
US92537N1081,Vertiv Holdings Co,34.34,3721933.0,2.94
US21037T1097,Constellation Energy Corp,12.06,3109632.0,2.45
CA878742204B,Teck Resources Ltd,49.02,3055983.0,2.41
US79466L3024,Salesforce Inc,8.05,3048272.0,2.41
JP3236200006,Keyence Corp,4.53,2579688.0,2.04
JP3571400005,Tokyo Electron Ltd,8.95,2570660.0,2.03
US86800U1043,Super Micro Computer Inc,2.37,2475898.0,1.95
JP3733000008,NEC Corp,25.78,2454545.0,1.94
JP3788600009,Hitachi Ltd,20.76,2425026.0,1.91
US0079031078,Advanced Micro Devices Inc,11.43,2383183.0,1.88
JP3933800009,LY Corp,724.46,2284468.0,1.8
TW0002382009,Quanta Computer Inc,223.15,2224940.0,1.76
TW0003017000,Asia Vital Components Co Ltd,89.5,2172528.0,1.72
US0404132054,Arista Networks Inc,6.26,2152550.0,1.7
TW0002449006,King Yuan Electronics Co Ltd,513.13,1992501.0,1.57
KYG0535Q1331,ASMPT Ltd,118.12,1974797.0,1.56
US8334451098,Snowflake Inc,8.94,1849746.0,1.46
US1273871087,Cadence Design Systems Inc,4.49,1730972.0,1.37
US0420682058,ARM Holdings PLC,12.14,1596178.0,1.26
TW0001519007,Fortune Electric Co Ltd,44.15,1532442.0,1.21
US22788C1053,Crowdstrike Holdings Inc,3.49,1433534.0,1.13
JP3750400008,Micronics Japan Co Ltd,23.63,1344779.0,1.06
NL0013056914,Elastic NV,9.51,1335454.0,1.05
US92840M1027,Vistra Corp,14.24,1334695.0,1.05
US88160R1014,Tesla Inc,3.24,642747.0,0.51
KRD010010001,원화예금,4025850.0,4025850.0,3.18
