티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.43,23649211.0,17.61
US5949181045,Microsoft Corp,14.69,8326062.0,6.2
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.91,5665636.0,4.22
US11135F1012,Broadcom Inc,3.13,5584304.0,4.16
US0231351067,Amazon.com Inc,22.82,5546437.0,4.13
US30303M1027,Meta Platforms Inc,8.45,5526949.0,4.11
US92537N1081,Vertiv Holdings Co,48.47,5332899.0,3.97
US5951121038,Micron Technology Inc,28.45,4519151.0,3.36
US0079031078,Advanced Micro Devices Inc,16.1,3914072.0,2.91
US02079K3059,Alphabet Inc,17.09,3474401.0,2.59
JP3571400005,Tokyo Electron Ltd,9.42,3290362.0,2.45
US79466L3024,Salesforce Inc,7.65,3103254.0,2.31
US86800U1043,Super Micro Computer Inc,2.25,3062545.0,2.28
JP3548600000,Disco Corp,5.96,2924915.0,2.18
US5738741041,Marvell Technology Inc,28.59,2730445.0,2.03
TW0002449006,King Yuan Electronics Co Ltd,595.57,2658412.0,1.98
US0420682058,ARM Holdings PLC,15.65,2635179.0,1.96
US0404132054,Arista Networks Inc,6.71,2622082.0,1.95
US21037T1097,Constellation Energy Corp,9.72,2421315.0,1.8
US1273871087,Cadence Design Systems Inc,5.61,2350603.0,1.75
TW0006669005,Wiwynn Corp,24.93,2299136.0,1.71
IL0011762130,Monday.com Ltd,7.46,2269546.0,1.69
US8334451098,Snowflake Inc,9.78,2128226.0,1.58
JP3811000003,Fujikura Ltd,105.96,2102571.0,1.57
US68389X1054,Oracle Corp,12.34,2087850.0,1.55
US37637K1088,Gitlab Inc,26.2,2058565.0,1.53
JP3750400008,Micronics Japan Co Ltd,27.42,2013277.0,1.5
TW0002454006,MediaTek Inc,40.17,1962022.0,1.46
JP3733000008,NEC Corp,19.81,1941355.0,1.45
US22788C1053,Crowdstrike Holdings Inc,4.5,1942946.0,1.45
KYG0535Q1331,ASMPT Ltd,100.2,1697381.0,1.26
NL0013056914,Elastic NV,11.97,1616217.0,1.2
KR7095340006,ISC,15.72,1540853.0,1.15
US19247G1076,Coherent Corp,16.74,1366852.0,1.02
US88160R1014,Tesla Inc,5.25,1242835.0,0.93
US98980G1022,Zscaler Inc,4.79,1242202.0,0.92
KR7042700005,한미반도체,8.67,1159041.0,0.86
JP3933800009,LY Corp,288.78,982928.0,0.73
TW0002368008,Gold Circuit Electronics Ltd,94.89,976954.0,0.73
KRD010010001,원화예금,2350500.0,2350500.0,1.75
