티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,18.38,28992866.0,9.24
US0079031078,Advanced Micro Devices Inc,35.68,17596230.0,5.61
US0937121079,Bloom Energy Corp,41.16,14235684.0,4.53
IE00BKVD2N49,Seagate Technology Holdings PLC,15.04,13202842.0,4.21
KR7000660001,SK하이닉스,9.39,12205239.0,3.89
US92537N1081,Vertiv Holdings Co,19.97,9488824.0,3.02
US36828A1016,GE Vernova Inc,5.75,9491331.0,3.02
US67066G1040,NVIDIA Corp,29.73,9489939.0,3.02
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,15.9,9490255.0,3.02
US0326541051,Analog Devices Inc,16.4,9490432.0,3.02
US1717793095,Ciena Corp,12.71,9481550.0,3.02
KR7005930003,삼성전자,37.95,8424043.0,2.68
KYG254571055,Credo Technology Group Holding Ltd,29.75,7911789.0,2.52
US5738741041,Marvell Technology Inc,33.94,7912108.0,2.52
US11135F1012,Broadcom Inc,12.83,7907318.0,2.52
US19247G1076,Coherent Corp,16.7,7910570.0,2.52
DE000ENER6YA,Siemens Energy AG,25.82,7898860.0,2.52
US19260Q1076,Coinbase Global Inc,27.29,7910143.0,2.52
KR7006400006,삼성SDI,9.48,6449606.0,2.05
JP3914400001,Murata Manufacturing Co Ltd,139.88,6363469.0,2.03
DE000623100B,Infineon Technologies AG,68.35,6316185.0,2.01
US55024U1097,Lumentum Holdings Inc,4.97,6297242.0,2.01
KR7034020008,두산에너빌리티,44.15,5642453.0,1.8
US4581401001,Intel Corp,37.81,4735286.0,1.51
US1999081045,Comfort Systems USA Inc,1.74,4598571.0,1.46
US2193501051,Corning Inc,18.43,4562382.0,1.45
US7707001027,Robinhood Markets Inc,33.46,4139830.0,1.32
IE00B8KQN827,Eaton Corp PLC,6.52,4004952.0,1.28
US49338L1035,Keysight Technologies Inc,7.71,3872526.0,1.23
US8716071076,Synopsys Inc,4.4,3234805.0,1.03
US4824801009,KLA Corp,1.14,3199234.0,1.02
IL0010823792,Tower Semiconductor Ltd,10.56,3164184.0,1.01
US8807701029,Teradyne Inc,5.36,3173194.0,1.01
US5763231090,MasTec Inc,5.53,3145357.0,1.0
US68389X1054,Oracle Corp,12.34,3146041.0,1.0
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.63,3143814.0,1.0
JP3811000003,Fujikura Ltd,52.69,3094822.0,0.99
US0382221051,Applied Materials Inc,5.09,3035113.0,0.97
US21873S1087,CoreWeave Inc,18.05,2980541.0,0.95
USN070592100,ASML Holding NV,1.4,2965013.0,0.94
US5128073062,Lam Research Corp,7.6,2905229.0,0.93
KR7440110005,파두,32.75,2672489.0,0.85
HK0000218211,Hua Hong Semiconductor Ltd,118.36,2550616.0,0.81
US0420682058,ARM Holdings PLC,7.95,2530611.0,0.81
KR7005380001,현대차,4.37,2423580.0,0.77
KYG017191142,Alibaba Group Holding Ltd,91.15,2231724.0,0.71
KYG070341048,Baidu Inc,65.5,1548333.0,0.49
US7731211089,Rocket Lab Corp,12.45,1509162.0,0.48
US72703X1063,Planet Labs PBC,28.8,1504441.0,0.48
US31816X1063,Firefly Aerospace Inc,25.57,1300217.0,0.41
KRD010010001,원화예금,2444464.0,2444464.0,0.78
