티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,20.86,11546154.0,12.16
US5949181045,Microsoft Corp,18.64,8554207.0,9.01
US00724F1012,Adobe Inc,4.93,3560273.0,3.75
US0231351067,Amazon.com Inc,18.92,3417766.0,3.6
US81762P1021,ServiceNow Inc,3.94,3111595.0,3.28
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,26.01,3047034.0,3.21
US11135F1012,Broadcom Inc,2.61,2980597.0,3.14
US79466L3024,Salesforce Inc,10.81,2946660.0,3.1
US02079K3059,Alphabet Inc,17.09,2878191.0,3.03
US88160R1014,Tesla Inc,10.04,2736905.0,2.88
US0378331005,Apple Inc,11.33,2626136.0,2.77
US60937P1066,MongoDB Inc,5.61,2623864.0,2.76
US30303M1027,Meta Platforms Inc,6.17,2522997.0,2.66
US68389X1054,Oracle Corp,15.21,2134644.0,2.25
KYG875721634,Tencent Holdings Ltd,42.32,2123334.0,2.24
US8716071076,Synopsys Inc,3.09,1968858.0,2.07
KYG070341048,Baidu Inc,13.5,1923972.0,2.03
US0079031078,Advanced Micro Devices Inc,13.71,1832945.0,1.93
US92826C8394,Visa Inc,5.74,1831641.0,1.93
US4581401001,Intel Corp,30.03,1487729.0,1.57
US0404132054,Arista Networks Inc,5.45,1482193.0,1.56
US90353T1007,Uber Technologies Inc,23.14,1359334.0,1.43
KR7000660001,SK하이닉스,9.49,1141647.0,1.2
JP3236200006,Keyence Corp,2.14,1116385.0,1.18
US46266C1053,IQVIA Holdings Inc,4.46,1094664.0,1.15
HK0992009065,Lenovo Group Ltd,682.1,1076871.0,1.13
JP3548600000,Disco Corp,4.29,1006613.0,1.06
DE000SHL1006,Siemens Healthineers AG,14.99,995561.0,1.05
US22788C1053,Crowdstrike Holdings Inc,4.09,981313.0,1.03
US1273871087,Cadence Design Systems Inc,2.97,966878.0,1.02
US64110L1061,Netflix Inc,1.7,949937.0,1.0
US5738741041,Marvell Technology Inc,13.66,875492.0,0.92
US244199105A,Deere & Co,1.76,872789.0,0.92
US88339J1051,Trade Desk Inc/The,8.95,862010.0,0.91
JP3970300004,Recruit Holdings Co Ltd,22.14,860630.0,0.91
US8356993076,Sony Group Corp,7.65,862336.0,0.91
JP3122400009,Advantest Corp,25.0,855628.0,0.9
NL0015000IY2,Universal Music Group NV,25.56,847316.0,0.89
US69608A1088,Palantir Technologies Inc,40.94,822404.0,0.87
US8334451098,Snowflake Inc,3.74,736723.0,0.78
JP3148800000,Ibiden Co Ltd,12.86,731558.0,0.77
US23804L1035,Datadog Inc,6.46,714341.0,0.75
US81730H1095,SentinelOne Inc,22.21,471176.0,0.5
US7475251036,QUALCOMM Inc,3.19,471903.0,0.5
NL0012866412,BE Semiconductor Industries NV,3.36,469164.0,0.49
US0420682058,ARM Holdings PLC,6.54,437534.0,0.46
US37637K1088,Gitlab Inc,7.24,425306.0,0.45
US91332U1016,Unity Software Inc,10.19,350889.0,0.37
CNE1000031P3,Foxconn Industrial Internet Co Ltd,88.57,241767.0,0.25
US7739031091,Rockwell Automation Inc,0.51,181923.0,0.19
US80810D1037,Schrodinger Inc/United States,3.08,90716.0,0.1
KRD010010001,원화예금,4736377.0,4736377.0,4.99
