티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.46,22117138.0,17.21
US11135F1012,Broadcom Inc,3.26,5805052.0,4.52
US92537N1081,Vertiv Holdings Co,46.28,5751073.0,4.47
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.79,5596085.0,4.35
US0231351067,Amazon.com Inc,22.98,5489302.0,4.27
US5949181045,Microsoft Corp,9.18,5037220.0,3.92
US30303M1027,Meta Platforms Inc,7.77,4719283.0,3.67
US5951121038,Micron Technology Inc,27.25,4180999.0,3.25
US9581021055,Western Digital Corp,41.84,3995436.0,3.11
JP3811000003,Fujikura Ltd,166.27,3853656.0,3.0
CA878742204B,Teck Resources Ltd,48.27,3288927.0,2.56
US02079K3059,Alphabet Inc,14.75,3165006.0,2.46
US21037T1097,Constellation Energy Corp,11.88,3071849.0,2.39
US79466L3024,Salesforce Inc,7.92,2976503.0,2.32
US0079031078,Advanced Micro Devices Inc,12.99,2747320.0,2.14
US0404132054,Arista Networks Inc,7.49,2726440.0,2.12
JP3571400005,Tokyo Electron Ltd,8.81,2608037.0,2.03
JP3236200006,Keyence Corp,4.47,2539772.0,1.98
US86800U1043,Super Micro Computer Inc,2.34,2531034.0,1.97
JP3733000008,NEC Corp,25.38,2403119.0,1.87
TW0002382009,Quanta Computer Inc,219.74,2372081.0,1.85
JP3788600009,Hitachi Ltd,20.45,2383342.0,1.85
JP3933800009,LY Corp,713.4,2349876.0,1.83
US8334451098,Snowflake Inc,11.05,2318402.0,1.8
TW0003017000,Asia Vital Components Co Ltd,79.91,2093137.0,1.63
NL0013056914,Elastic NV,13.59,1958713.0,1.52
KYG0535Q1331,ASMPT Ltd,116.31,1950333.0,1.52
US1273871087,Cadence Design Systems Inc,4.97,1892354.0,1.47
US22788C1053,Crowdstrike Holdings Inc,4.35,1784919.0,1.39
US92840M1027,Vistra Corp,17.88,1782792.0,1.39
TW0002449006,King Yuan Electronics Co Ltd,434.78,1754293.0,1.36
US0420682058,ARM Holdings PLC,11.95,1609866.0,1.25
TW0001519007,Fortune Electric Co Ltd,43.48,1585293.0,1.23
JP3122400009,Advantest Corp,31.14,1465085.0,1.14
JP3750400008,Micronics Japan Co Ltd,23.27,1381141.0,1.07
US88160R1014,Tesla Inc,4.93,1154566.0,0.9
KYG532631028,Kuaishou Technology,109.52,1015822.0,0.79
KRD010010001,원화예금,3085251.0,3085251.0,2.4
