티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,97.72,14164555.0,10.44
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.19,6287932.0,4.63
US11135F1012,Broadcom Inc,29.22,5992552.0,4.42
US5949181045,Microsoft Corp,10.9,5990999.0,4.41
KYG875721634,Tencent Holdings Ltd,79.44,5171580.0,3.81
US30303M1027,Meta Platforms Inc,7.39,5074216.0,3.74
US0378331005,Apple Inc,16.56,4950687.0,3.65
KYG017191142,Alibaba Group Holding Ltd,357.2,4925261.0,3.63
US0231351067,Amazon.com Inc,20.1,4755492.0,3.5
US02079K3059,Alphabet Inc,21.9,4624516.0,3.41
US88160R1014,Tesla Inc,15.26,4312414.0,3.18
US00724F1012,Adobe Inc,4.93,3777278.0,2.78
US5324571083,Eli Lilly & Co,2.8,3591109.0,2.65
US92537N1081,Vertiv Holdings Co,34.39,3470621.0,2.56
US7475251036,QUALCOMM Inc,15.69,3436918.0,2.53
US81762P1021,ServiceNow Inc,2.75,3080603.0,2.27
US24703L2025,Dell Technologies Inc,20.67,3072525.0,2.26
US0404132054,Arista Networks Inc,6.92,3032822.0,2.23
FR0000121972,Schneider Electric SE,8.97,3018081.0,2.22
US69608A1088,Palantir Technologies Inc,71.51,2928214.0,2.16
US3364331070,First Solar Inc,9.45,2697413.0,1.99
US25746U1097,Dominion Energy Inc,35.38,2693870.0,1.98
US21037T1097,Constellation Energy Corp,10.97,2618422.0,1.93
US92840M1027,Vistra Corp,25.6,2602908.0,1.92
JP3733000008,NEC Corp,20.39,2579793.0,1.9
FR0000044448,Nexans SA,13.23,2424249.0,1.79
JP3788600009,Hitachi Ltd,72.23,2405334.0,1.77
US23804L1035,Datadog Inc,15.71,2350209.0,1.73
US0420682058,ARM Holdings PLC,13.83,2297266.0,1.69
TW0002382009,Quanta Computer Inc,195.96,2225357.0,1.64
JP3811000003,Fujikura Ltd,55.53,2183699.0,1.61
US22788C1053,Crowdstrike Holdings Inc,6.08,2174113.0,1.6
US0079031078,Advanced Micro Devices Inc,11.76,2161920.0,1.59
DE000623100B,Infineon Technologies AG,44.88,2083504.0,1.54
US5951121038,Micron Technology Inc,14.93,1774854.0,1.31
US75629V1044,Recursion Pharmaceuticals Inc,79.5,647682.0,0.48
KRD010010001,원화예금,4140182.0,4140182.0,3.05
