티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,103.41,17750969.0,12.45
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.78,6766664.0,4.74
US11135F1012,Broadcom Inc,29.91,6601543.0,4.63
US5949181045,Microsoft Corp,10.33,5710356.0,4.0
KYG875721634,Tencent Holdings Ltd,79.03,5052262.0,3.54
KYG017191142,Alibaba Group Holding Ltd,355.38,4999172.0,3.51
US0378331005,Apple Inc,16.47,4957896.0,3.48
US02079K3059,Alphabet Inc,21.78,4786893.0,3.36
US30303M1027,Meta Platforms Inc,6.73,4713183.0,3.3
US0231351067,Amazon.com Inc,20.0,4697933.0,3.29
US88160R1014,Tesla Inc,15.18,4436955.0,3.11
US00724F1012,Adobe Inc,4.9,3632027.0,2.55
JP3811000003,Fujikura Ltd,97.15,3602839.0,2.53
US92537N1081,Vertiv Holdings Co,34.21,3565369.0,2.5
US5324571083,Eli Lilly & Co,2.78,3517819.0,2.47
US0404132054,Arista Networks Inc,6.88,3242108.0,2.27
US7475251036,QUALCOMM Inc,13.67,3146767.0,2.21
US24703L2025,Dell Technologies Inc,20.56,3055618.0,2.14
US81762P1021,ServiceNow Inc,2.73,3002224.0,2.11
JP3236200006,Keyence Corp,4.49,2941432.0,2.06
US92840M1027,Vistra Corp,25.47,2898932.0,2.03
US3364331070,First Solar Inc,9.4,2881386.0,2.02
FR0000121972,Schneider Electric SE,8.46,2849592.0,2.0
JP3788600009,Hitachi Ltd,89.4,2855901.0,2.0
US21037T1097,Constellation Energy Corp,10.92,2824478.0,1.98
US69608A1088,Palantir Technologies Inc,66.73,2813625.0,1.97
US0420682058,ARM Holdings PLC,13.76,2476429.0,1.74
US23804L1035,Datadog Inc,15.63,2430621.0,1.7
TW0002382009,Quanta Computer Inc,194.96,2243883.0,1.57
NL0013056914,Elastic NV,15.94,2235032.0,1.57
JP3293330001,Kokusai Electric Corp,57.7,2218061.0,1.56
US0079031078,Advanced Micro Devices Inc,10.48,2154791.0,1.51
DE000623100B,Infineon Technologies AG,44.65,2134028.0,1.5
US5951121038,Micron Technology Inc,14.85,2026750.0,1.42
US22788C1053,Crowdstrike Holdings Inc,4.07,1465355.0,1.03
US86800U1043,Super Micro Computer Inc,1.34,1086521.0,0.76
US75629V1044,Recursion Pharmaceuticals Inc,79.09,819583.0,0.57
KRD010010001,원화예금,4026268.0,4026268.0,2.82
