티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,16.25,15651956.0,12.68
US5949181045,Microsoft Corp,20.71,11237240.0,9.1
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.47,5360293.0,4.34
US0079031078,Advanced Micro Devices Inc,21.49,4922811.0,3.99
US0231351067,Amazon.com Inc,20.97,4722482.0,3.83
US30303M1027,Meta Platforms Inc,7.43,4565320.0,3.7
US8334451098,Snowflake Inc,14.09,4281908.0,3.47
US79466L3024,Salesforce Inc,10.45,3923428.0,3.18
US5738741041,Marvell Technology Inc,42.03,3823923.0,3.1
US00724F1012,Adobe Inc,4.75,3817878.0,3.09
US11135F1012,Broadcom Inc,2.17,3627053.0,2.94
US1273871087,Cadence Design Systems Inc,8.75,3439172.0,2.79
US60937P1066,MongoDB Inc,4.48,2824561.0,2.29
KR7005930003,삼성전자,35.42,2621080.0,2.12
US8835561023,Thermo Fisher Scientific Inc,3.59,2582094.0,2.09
US90353T1007,Uber Technologies Inc,24.18,2227685.0,1.8
US22788C1053,Crowdstrike Holdings Inc,5.03,2165849.0,1.75
JP3122400009,Advantest Corp,35.9,2143035.0,1.74
US0420682058,ARM Holdings PLC,12.89,2065252.0,1.67
US88339J1051,Trade Desk Inc/The,20.78,2024056.0,1.64
US81762P1021,ServiceNow Inc,1.91,1973563.0,1.6
JP3548600000,Disco Corp,4.84,1872021.0,1.52
US98980G1022,Zscaler Inc,5.74,1861109.0,1.51
US0404132054,Arista Networks Inc,5.25,1861450.0,1.51
US88160R1014,Tesla Inc,7.53,1850424.0,1.5
US68389X1054,Oracle Corp,12.08,1833843.0,1.49
US9581021055,Western Digital Corp,24.44,1806141.0,1.46
JP3571400005,Tokyo Electron Ltd,5.98,1789645.0,1.45
US37637K1088,Gitlab Inc,18.14,1759400.0,1.43
IL0011762130,Monday.com Ltd,6.07,1743655.0,1.41
JP3519400000,Chugai Pharmaceutical Co Ltd,33.62,1707354.0,1.38
NL0012866412,BE Semiconductor Industries NV,6.09,1331139.0,1.08
NL0013056914,Elastic NV,7.45,1219216.0,0.99
TW0002382009,Quanta Computer Inc,96.87,1046864.0,0.85
HK0992009065,Lenovo Group Ltd,752.38,1043656.0,0.85
TW0002449006,King Yuan Electronics Co Ltd,282.05,982559.0,0.8
US91332U1016,Unity Software Inc,21.59,954603.0,0.77
TW0002454006,MediaTek Inc,22.79,904992.0,0.73
US23804L1035,Datadog Inc,5.01,880985.0,0.71
TW0006669005,Wiwynn Corp,8.55,820720.0,0.66
KRD010010001,원화예금,6173843.0,6173843.0,5.0
