티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,134.62,22964796.0,14.86
US5949181045,Microsoft Corp,12.32,7869176.0,5.09
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.45,7684016.0,4.97
US11135F1012,Broadcom Inc,3.0,6914675.0,4.47
US0231351067,Amazon.com Inc,24.79,6894314.0,4.46
US0378331005,Apple Inc,21.17,6483039.0,4.19
US30303M1027,Meta Platforms Inc,8.83,6253094.0,4.05
US02079K3059,Alphabet Inc,20.75,5345681.0,3.46
US88160R1014,Tesla Inc,14.73,4738291.0,3.07
KYG875721634,Tencent Holdings Ltd,66.25,4353395.0,2.82
US5951121038,Micron Technology Inc,23.02,4244115.0,2.75
US92537N1081,Vertiv Holdings Co,32.41,3966450.0,2.57
US0404132054,Arista Networks Inc,7.35,3648283.0,2.36
US7475251036,QUALCOMM Inc,12.73,3544398.0,2.29
US23804L1035,Datadog Inc,19.21,3519678.0,2.28
NL0013056914,Elastic NV,21.81,3477400.0,2.25
JP3788600009,Hitachi Ltd,101.83,3279908.0,2.12
US24703L2025,Dell Technologies Inc,15.83,3159203.0,2.04
FR0000121972,Schneider Electric SE,9.36,3139569.0,2.03
US9581021055,Western Digital Corp,28.96,3143570.0,2.03
JP3122400009,Advantest Corp,56.15,3128220.0,2.02
JP3148800000,Ibiden Co Ltd,55.05,3061676.0,1.98
US22788C1053,Crowdstrike Holdings Inc,5.63,3016207.0,1.95
JP3236200006,Keyence Corp,4.86,2972044.0,1.92
JP3811000003,Fujikura Ltd,107.61,2951614.0,1.91
US3364331070,First Solar Inc,8.46,2549327.0,1.65
US90353T1007,Uber Technologies Inc,25.57,2512741.0,1.63
US0420682058,ARM Holdings PLC,10.78,2450332.0,1.59
US0079031078,Advanced Micro Devices Inc,10.37,2368744.0,1.53
TW0002382009,Quanta Computer Inc,161.99,2112119.0,1.37
US86800U1043,Super Micro Computer Inc,1.8,2093367.0,1.35
US92840M1027,Vistra Corp,16.39,1999400.0,1.29
HK0992009065,Lenovo Group Ltd,927.28,1822104.0,1.18
JP3733000008,NEC Corp,15.05,1756121.0,1.14
US21037T1097,Constellation Energy Corp,5.44,1559601.0,1.01
JP3750400008,Micronics Japan Co Ltd,18.17,1024566.0,0.66
KRD010010001,원화예금,2578068.0,2578068.0,1.67
