티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.3,21951979.0,16.16
US5949181045,Microsoft Corp,12.77,7368492.0,5.43
US11135F1012,Broadcom Inc,3.16,5784100.0,4.26
US30303M1027,Meta Platforms Inc,8.25,5754523.0,4.24
US0231351067,Amazon.com Inc,22.29,5708626.0,4.2
US92537N1081,Vertiv Holdings Co,49.4,5556686.0,4.09
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,27.83,5438279.0,4.0
US5951121038,Micron Technology Inc,28.45,4814563.0,3.54
US9581021055,Western Digital Corp,43.48,4269887.0,3.14
JP3811000003,Fujikura Ltd,161.47,4064042.0,2.99
US02079K3059,Alphabet Inc,17.95,3875293.0,2.85
US21037T1097,Constellation Energy Corp,12.61,3259155.0,2.4
JP3571400005,Tokyo Electron Ltd,8.48,3005751.0,2.21
JP3733000008,NEC Corp,26.93,2788486.0,2.05
JP3548600000,Disco Corp,5.36,2670359.0,1.97
US86800U1043,Super Micro Computer Inc,2.09,2570968.0,1.89
US0420682058,ARM Holdings PLC,14.95,2549483.0,1.88
US79466L3024,Salesforce Inc,6.34,2411472.0,1.78
TW0002449006,King Yuan Electronics Co Ltd,536.16,2400828.0,1.77
TW0006669005,Wiwynn Corp,22.44,2327364.0,1.71
US5738741041,Marvell Technology Inc,24.5,2318783.0,1.71
US0079031078,Advanced Micro Devices Inc,10.25,2290857.0,1.69
US0404132054,Arista Networks Inc,6.04,2217754.0,1.63
TW0003017000,Asia Vital Components Co Ltd,82.29,2172206.0,1.6
US1273871087,Cadence Design Systems Inc,4.69,1971540.0,1.45
TW0002454006,MediaTek Inc,36.16,1719877.0,1.27
JP3750400008,Micronics Japan Co Ltd,24.69,1724123.0,1.27
KYG0535Q1331,ASMPT Ltd,90.21,1698638.0,1.25
US8334451098,Snowflake Inc,7.45,1579743.0,1.16
CA878742204B,Teck Resources Ltd,23.39,1557657.0,1.15
JP3933800009,LY Corp,478.3,1543257.0,1.14
US22788C1053,Crowdstrike Holdings Inc,3.65,1524797.0,1.12
KR7042700005,한미반도체,10.12,1420318.0,1.05
US92840M1027,Vistra Corp,14.88,1415604.0,1.04
JP3788600009,Hitachi Ltd,10.35,1366106.0,1.01
TW0001519007,Fortune Electric Co Ltd,36.16,1357308.0,1.0
US37637K1088,Gitlab Inc,17.68,1326944.0,0.98
NL0013056914,Elastic NV,9.94,1314602.0,0.97
JP3122400009,Advantest Corp,21.82,1169069.0,0.86
US19247G1076,Coherent Corp,15.07,1095113.0,0.81
US88160R1014,Tesla Inc,3.39,763434.0,0.56
KRD010010001,원화예금,3698769.0,3698769.0,2.72
