티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,19.51,30803347.0,9.88
US0079031078,Advanced Micro Devices Inc,41.48,20741665.0,6.65
US0937121079,Bloom Energy Corp,41.04,17532200.0,5.62
IE00BKVD2N49,Seagate Technology Holdings PLC,14.99,14306178.0,4.59
KR7000660001,SK하이닉스,9.36,12038751.0,3.86
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,19.09,11149215.0,3.58
US67066G1040,NVIDIA Corp,35.12,10901609.0,3.5
DE000623100B,Infineon Technologies AG,107.28,10341721.0,3.32
DE000ENER6YA,Siemens Energy AG,31.71,9617007.0,3.08
US0326541051,Analog Devices Inc,16.36,9445593.0,3.03
US92537N1081,Vertiv Holdings Co,19.91,9043586.0,2.9
US1717793095,Ciena Corp,12.67,8934578.0,2.87
KR7005930003,삼성전자,37.84,8342836.0,2.68
US5738741041,Marvell Technology Inc,33.84,7858754.0,2.52
US11135F1012,Broadcom Inc,12.79,7694304.0,2.47
KYG254571055,Credo Technology Group Holding Ltd,25.78,6722328.0,2.16
KR7006400006,삼성SDI,9.46,6572742.0,2.11
JP3914400001,Murata Manufacturing Co Ltd,145.14,6488199.0,2.08
US19247G1076,Coherent Corp,14.07,6364404.0,2.04
US55024U1097,Lumentum Holdings Inc,4.96,6310296.0,2.02
US36828A1016,GE Vernova Inc,3.99,6293912.0,2.02
KR7034020008,두산에너빌리티,44.02,5595259.0,1.79
US4581401001,Intel Corp,37.7,5298397.0,1.7
US1999081045,Comfort Systems USA Inc,1.73,4435578.0,1.42
IE00B8KQN827,Eaton Corp PLC,6.5,3961744.0,1.27
US49338L1035,Keysight Technologies Inc,6.44,3202905.0,1.03
USN070592100,ASML Holding NV,1.55,3196295.0,1.03
US0382221051,Applied Materials Inc,5.62,3187530.0,1.02
US4824801009,KLA Corp,1.18,3186643.0,1.02
US2193501051,Corning Inc,13.98,3149153.0,1.01
US8716071076,Synopsys Inc,4.39,3133854.0,1.01
US5128073062,Lam Research Corp,8.52,3143482.0,1.01
IL0010823792,Tower Semiconductor Ltd,10.53,3110949.0,1.0
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.61,3044552.0,0.98
US21873S1087,CoreWeave Inc,18.0,3048312.0,0.98
JP3811000003,Fujikura Ltd,52.54,3048008.0,0.98
US5763231090,MasTec Inc,5.52,3031378.0,0.97
US68389X1054,Oracle Corp,12.31,2990880.0,0.96
US19260Q1076,Coinbase Global Inc,11.02,2969464.0,0.95
KR7005380001,현대차,5.08,2697387.0,0.87
HK0000218211,Hua Hong Semiconductor Ltd,128.9,2638078.0,0.85
US8807701029,Teradyne Inc,5.63,2558768.0,0.82
US0420682058,ARM Holdings PLC,7.93,2372926.0,0.76
KYG017191142,Alibaba Group Holding Ltd,90.89,2247276.0,0.72
KR7440110005,파두,27.21,2128084.0,0.68
KYG070341048,Baidu Inc,65.31,1482627.0,0.48
US72703X1063,Planet Labs PBC,28.72,1451594.0,0.47
US7731211089,Rocket Lab Corp,12.41,1417683.0,0.45
US7707001027,Robinhood Markets Inc,13.03,1375701.0,0.44
US31816X1063,Firefly Aerospace Inc,25.49,1266406.0,0.41
