티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,80.25,63594478.0,16.08
US80004C2008,Sandisk Corp,11.08,29584397.0,7.48
JP3236330001,Kioxia Holdings Corp,30.04,23623490.0,5.97
JP3914400001,Murata Manufacturing Co Ltd,191.1,19987329.0,5.05
US4581401001,Intel Corp,96.39,17751599.0,4.49
KR7005930003,삼성전자,44.23,14064725.0,3.56
US5951121038,Micron Technology Inc,9.25,13809723.0,3.49
US0382221051,Applied Materials Inc,14.52,13399482.0,3.39
US0420682058,ARM Holdings PLC,27.8,13412436.0,3.39
US0231351067,Amazon.com Inc,35.74,13273941.0,3.36
KR7009150004,삼성전기,7.2,13155882.0,3.33
US02079K3059,Alphabet Inc,23.92,13172143.0,3.33
US5128073062,Lam Research Corp,24.15,12988680.0,3.28
US6833441057,Onto Innovation Inc,27.16,12782753.0,3.23
KR7000660001,SK하이닉스,5.33,12489680.0,3.16
IE00BKVD2N49,Seagate Technology Holdings PLC,8.85,11108976.0,2.81
US4824801009,KLA Corp,25.36,9141818.0,2.31
US8807701029,Teradyne Inc,15.8,8923156.0,2.26
US9581021055,Western Digital Corp,10.46,8626475.0,2.18
CNE100000MLA,NAURA Technology Group Co Ltd,45.36,8337748.0,2.11
HK0000218211,Hua Hong Grace Semiconductor Ltd,226.91,7881462.0,1.99
DE000623100B,Infineon Technologies AG,57.72,7808663.0,1.97
US5738741041,Marvell Technology Inc,19.1,7169231.0,1.81
CNE100005PTA,Hygon Information Technology Co Ltd,70.12,5139898.0,1.3
US0326541051,Analog Devices Inc,8.84,5102363.0,1.29
US36828A1016,GE Vernova Inc,2.48,4226323.0,1.07
US92537N1081,Vertiv Holdings Co,8.68,3991266.0,1.01
US0937121079,Bloom Energy Corp,9.63,3993385.0,1.01
US4592001014,International Business Machines Corp,8.91,3945413.0,1.0
US30303M1027,Meta Platforms Inc,4.41,3930818.0,0.99
US5949181045,Microsoft Corp,6.59,3935432.0,0.99
KYG393871085,GLOBALFOUNDRIES Inc,35.41,3784476.0,0.96
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,6.47,2264518.0,0.57
US84615Q1031,Space Exploration Technologies Corp,8.96,2221015.0,0.56
CNE100000N7A,Suzhou Dongshan Precision Manufacturing Co Ltd,20.39,1068901.0,0.27
US55024U1097,Lumentum Holdings Inc,0.36,396764.0,0.1
IL0010823792,Tower Semiconductor Ltd,1.19,397770.0,0.1
US19247G1076,Coherent Corp,0.78,396225.0,0.1
US2193501051,Corning Inc,1.32,397956.0,0.1
