티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,21.1,43255413.0,12.35
US0079031078,Advanced Micro Devices Inc,55.61,34072913.0,9.73
US0937121079,Bloom Energy Corp,45.66,18952916.0,5.41
IE00BKVD2N49,Seagate Technology Holdings PLC,14.94,17081542.0,4.88
KR7000660001,SK하이닉스,9.33,15427766.0,4.41
US55024U1097,Lumentum Holdings Inc,9.52,13074612.0,3.73
KR7005930003,삼성전자,45.34,12308785.0,3.51
US19247G1076,Coherent Corp,21.01,10530313.0,3.01
US92537N1081,Vertiv Holdings Co,19.84,10354377.0,2.96
DE000ENER6YA,Siemens Energy AG,31.59,10034295.0,2.87
KYG254571055,Credo Technology Group Holding Ltd,31.74,9149737.0,2.61
US4581401001,Intel Corp,47.17,7751273.0,2.21
US0420682058,ARM Holdings PLC,22.42,7736449.0,2.21
US1717793095,Ciena Corp,8.65,7252556.0,2.07
JP3914400001,Murata Manufacturing Co Ltd,144.61,6914492.0,1.97
US0326541051,Analog Devices Inc,10.84,6550142.0,1.87
US36828A1016,GE Vernova Inc,3.98,6470226.0,1.85
US5738741041,Marvell Technology Inc,25.28,6327332.0,1.81
KR7034020008,두산에너빌리티,43.86,5982959.0,1.71
US2193501051,Corning Inc,20.33,5367865.0,1.53
DE000623100B,Infineon Technologies AG,52.21,5284994.0,1.51
US1999081045,Comfort Systems USA Inc,1.73,5054264.0,1.44
IL0010823792,Tower Semiconductor Ltd,15.0,4728794.0,1.35
US11135F1012,Broadcom Inc,6.81,4213388.0,1.2
KR7005380001,현대차,7.23,4135936.0,1.18
US8807701029,Teradyne Inc,6.8,3783908.0,1.08
US5128073062,Lam Research Corp,8.49,3667881.0,1.05
KYG017191142,Alibaba Group Holding Ltd,144.61,3603119.0,1.03
US21873S1087,CoreWeave Inc,17.93,3597576.0,1.03
HK0000218211,Hua Hong Semiconductor Ltd,149.67,3615295.0,1.03
US4824801009,KLA Corp,1.35,3570828.0,1.02
KR7006400006,삼성SDI,5.06,3512653.0,1.0
US0382221051,Applied Materials Inc,5.6,3487832.0,1.0
US19260Q1076,Coinbase Global Inc,12.23,3519356.0,1.0
US6833441057,Onto Innovation Inc,8.23,3518079.0,1.0
US5763231090,MasTec Inc,5.5,3461979.0,0.99
USN070592100,ASML Holding NV,1.54,3459212.0,0.99
US68389X1054,Oracle Corp,12.26,3459688.0,0.99
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.58,3416749.0,0.98
US49338L1035,Keysight Technologies Inc,6.41,3419425.0,0.98
IE00B8KQN827,Eaton Corp PLC,5.46,3344825.0,0.96
JP3811000003,Fujikura Ltd,52.35,2829445.0,0.81
KYG070341048,Baidu Inc,101.23,2473318.0,0.71
US7731211089,Rocket Lab Corp,20.04,2466071.0,0.7
US31816X1063,Firefly Aerospace Inc,49.12,2467470.0,0.7
US72703X1063,Planet Labs PBC,42.73,2465683.0,0.7
US7707001027,Robinhood Markets Inc,15.31,1759401.0,0.5
KR7440110005,파두,17.54,1469681.0,0.42
