티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.38,12168637.0,11.28
US5949181045,Microsoft Corp,16.51,7985823.0,7.4
US30303M1027,Meta Platforms Inc,8.0,3646762.0,3.38
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,26.71,3487316.0,3.23
US0079031078,Advanced Micro Devices Inc,19.05,3368076.0,3.12
US02079K3059,Alphabet Inc,18.48,3336518.0,3.09
US0231351067,Amazon.com Inc,16.31,3238053.0,3.0
US8334451098,Snowflake Inc,12.69,3217610.0,2.98
US11135F1012,Broadcom Inc,2.18,3159162.0,2.93
US7475251036,QUALCOMM Inc,16.58,3038919.0,2.82
US60937P1066,MongoDB Inc,5.8,3040473.0,2.82
US4581401001,Intel Corp,47.67,2846917.0,2.64
US5738741041,Marvell Technology Inc,35.88,2694424.0,2.5
US8716071076,Synopsys Inc,3.61,2599379.0,2.41
US79466L3024,Salesforce Inc,7.3,2479461.0,2.3
US00724F1012,Adobe Inc,3.13,2434883.0,2.26
US88160R1014,Tesla Inc,7.19,2319079.0,2.15
US0378331005,Apple Inc,8.81,2240141.0,2.08
NL0012866412,BE Semiconductor Industries NV,10.83,2104487.0,1.95
KR7005930003,삼성전자,27.56,2067000.0,1.92
US81762P1021,ServiceNow Inc,2.21,2001107.0,1.85
US22788C1053,Crowdstrike Holdings Inc,5.86,1942180.0,1.8
KYG070341048,Baidu Inc,12.9,1872644.0,1.74
JP3148800000,Ibiden Co Ltd,25.75,1835663.0,1.7
IL0011762130,Monday.com Ltd,6.7,1658856.0,1.54
US91332U1016,Unity Software Inc,32.42,1636179.0,1.52
US0404132054,Arista Networks Inc,5.19,1579302.0,1.46
US46266C1053,IQVIA Holdings Inc,5.09,1494665.0,1.38
US8835561023,Thermo Fisher Scientific Inc,2.16,1464281.0,1.36
JP3970300004,Recruit Holdings Co Ltd,27.04,1459029.0,1.35
KYG875721634,Tencent Holdings Ltd,25.76,1353524.0,1.25
JP3548600000,Disco Corp,4.29,1314813.0,1.22
US23804L1035,Datadog Inc,8.39,1320763.0,1.22
US98980G1022,Zscaler Inc,4.59,1310282.0,1.21
HK0992009065,Lenovo Group Ltd,754.01,1308846.0,1.21
US20717M1036,Confluent Inc,41.3,1272593.0,1.18
US37637K1088,Gitlab Inc,15.28,1231613.0,1.14
JP3122400009,Advantest Corp,24.89,1131322.0,1.05
US0420682058,ARM Holdings PLC,12.29,1097114.0,1.02
DE000SHL1006,Siemens Healthineers AG,14.43,1093173.0,1.01
US83304A1060,Snap Inc,49.14,1064601.0,0.99
US69608A1088,Palantir Technologies Inc,45.85,1032219.0,0.96
US88339J1051,Trade Desk Inc/The,9.11,897297.0,0.83
JP3236200006,Keyence Corp,1.29,735926.0,0.68
US90353T1007,Uber Technologies Inc,8.72,690567.0,0.64
KR7033640004,네패스,28.24,537124.0,0.5
KRD010010001,원화예금,2111624.0,2111624.0,1.96
