티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.43,13967854.0,12.25
US5949181045,Microsoft Corp,15.7,8236234.0,7.22
US0231351067,Amazon.com Inc,22.54,4640482.0,4.07
US5738741041,Marvell Technology Inc,46.85,4126172.0,3.62
US30303M1027,Meta Platforms Inc,8.1,4000911.0,3.51
US0079031078,Advanced Micro Devices Inc,18.12,3866414.0,3.39
US02079K3059,Alphabet Inc,18.77,3595113.0,3.15
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,25.42,3474019.0,3.05
US4581401001,Intel Corp,52.44,3317252.0,2.91
US7475251036,QUALCOMM Inc,17.02,3228583.0,2.83
US79466L3024,Salesforce Inc,8.65,3129960.0,2.74
US11135F1012,Broadcom Inc,2.08,3117356.0,2.73
US00724F1012,Adobe Inc,3.59,2884211.0,2.53
US8334451098,Snowflake Inc,10.83,2737136.0,2.4
US60937P1066,MongoDB Inc,4.0,2179969.0,1.91
US8835561023,Thermo Fisher Scientific Inc,2.97,2163812.0,1.9
US22788C1053,Crowdstrike Holdings Inc,5.57,2143508.0,1.88
NL0012866412,BE Semiconductor Industries NV,11.14,2090075.0,1.83
US0378331005,Apple Inc,8.38,2068481.0,1.81
US81762P1021,ServiceNow Inc,2.1,2053770.0,1.8
US1273871087,Cadence Design Systems Inc,5.5,2052028.0,1.8
US88160R1014,Tesla Inc,6.7,1980540.0,1.74
KR7005930003,삼성전자,25.69,1823990.0,1.6
US98980G1022,Zscaler Inc,5.8,1810158.0,1.59
KYG070341048,Baidu Inc,12.45,1748837.0,1.53
IL0011762130,Monday.com Ltd,6.37,1671324.0,1.47
HK0992009065,Lenovo Group Ltd,974.0,1661618.0,1.46
US90353T1007,Uber Technologies Inc,18.28,1564006.0,1.37
JP3548600000,Disco Corp,4.4,1537615.0,1.35
JP3148800000,Ibiden Co Ltd,20.8,1520358.0,1.33
US8716071076,Synopsys Inc,2.04,1397628.0,1.23
JP3122400009,Advantest Corp,29.2,1357545.0,1.19
JP3970300004,Recruit Holdings Co Ltd,24.0,1351395.0,1.19
US23804L1035,Datadog Inc,7.99,1329524.0,1.17
US37637K1088,Gitlab Inc,14.53,1225193.0,1.07
US0404132054,Arista Networks Inc,3.4,1157469.0,1.02
US91332U1016,Unity Software Inc,24.12,1105593.0,0.97
US0420682058,ARM Holdings PLC,11.69,1076074.0,0.94
DE000SHL1006,Siemens Healthineers AG,13.45,1031777.0,0.9
US60741F1049,Mobileye Global Inc,25.18,1008300.0,0.88
US83304A1060,Snap Inc,46.74,976345.0,0.86
US20717M1036,Confluent Inc,30.96,940115.0,0.82
JP3519400000,Chugai Pharmaceutical Co Ltd,15.6,839660.0,0.74
US88339J1051,Trade Desk Inc/The,8.67,743072.0,0.65
KR7033640004,네패스,26.32,498500.0,0.44
KRD010010001,원화예금,3605747.0,3605747.0,3.16
