티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,22.95,20900926.0,8.5
US67066G1040,NVIDIA Corp,72.38,19549348.0,7.95
US11135F1012,Broadcom Inc,28.59,13681224.0,5.56
US0937121079,Bloom Energy Corp,64.07,12870963.0,5.23
IE00BKVD2N49,Seagate Technology Holdings PLC,19.0,11840008.0,4.81
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,21.85,11621327.0,4.72
US5128073062,Lam Research Corp,30.73,10269286.0,4.18
US36828A1016,GE Vernova Inc,8.35,9855489.0,4.01
USN070592100,ASML Holding NV,4.32,8789272.0,3.57
CNE1000004L9,Weichai Power Co Ltd,1459.54,8456305.0,3.44
US0382221051,Applied Materials Inc,15.18,7202150.0,2.93
US88160R1014,Tesla Inc,10.62,6397869.0,2.6
US4824801009,KLA Corp,3.03,6346292.0,2.58
US02079K3059,Alphabet Inc,13.82,6169915.0,2.51
DE000ENER6YA,Siemens Energy AG,21.21,5862570.0,2.38
US92537N1081,Vertiv Holdings Co,16.26,5555860.0,2.26
CA13321L108A,Cameco Corp,29.94,5034550.0,2.05
JP3811000003,Fujikura Ltd,22.42,4871364.0,1.98
US19247G1076,Coherent Corp,15.37,4800706.0,1.95
CNE100006CQ4,UBTech Robotics Corp Ltd,189.98,4664123.0,1.9
HK0000218211,Hua Hong Semiconductor Ltd,243.24,4476626.0,1.82
KYG017191142,Alibaba Group Holding Ltd,150.78,4420864.0,1.8
KYG070341048,Baidu Inc,167.08,4327362.0,1.76
US7731211089,Rocket Lab Corp,41.55,3962826.0,1.61
US0079031078,Advanced Micro Devices Inc,11.58,3444804.0,1.4
US8334451098,Snowflake Inc,11.53,2881799.0,1.17
US69608A1088,Palantir Technologies Inc,15.44,2881725.0,1.17
KYG254571055,Credo Technology Group Holding Ltd,14.31,2517940.0,1.02
US1717793095,Ciena Corp,5.79,2450203.0,1.0
US5949181045,Microsoft Corp,4.25,2469765.0,1.0
US0231351067,Amazon.com Inc,8.42,2429287.0,0.99
US30303M1027,Meta Platforms Inc,2.57,2414717.0,0.98
US4581401001,Intel Corp,35.61,2391272.0,0.97
US02156V1098,Oklo Inc,25.96,2397295.0,0.97
CA15101Q2071,Celestica Inc,5.93,2353884.0,0.96
CNE100000MLA,NAURA Technology Group Co Ltd,22.37,2223453.0,0.9
US6974351057,Palo Alto Networks Inc,7.28,1712814.0,0.7
KR7034020008,두산에너빌리티,15.46,1494885.0,0.61
US46222L1089,IonQ Inc,30.69,1387819.0,0.56
US55024U1097,Lumentum Holdings Inc,1.5,1264266.0,0.51
US25402D1028,DigitalOcean Holdings Inc,10.51,968700.0,0.39
KRD010010001,원화예금,6346441.0,6346441.0,2.58
