티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,81.62,68681815.0,15.92
US80004C2008,Sandisk Corp,12.16,38450635.0,8.91
JP3914400001,Murata Manufacturing Co Ltd,278.88,31810372.0,7.37
KR7009150004,삼성전기,12.01,23123621.0,5.36
US4581401001,Intel Corp,97.16,19201330.0,4.45
US5951121038,Micron Technology Inc,10.64,17090955.0,3.96
US6833441057,Onto Innovation Inc,27.62,15097981.0,3.5
US0382221051,Applied Materials Inc,14.77,14954197.0,3.47
US5128073062,Lam Research Corp,24.56,14952597.0,3.47
US0420682058,ARM Holdings PLC,27.64,14512647.0,3.36
US02079K3059,Alphabet Inc,24.32,13668553.0,3.17
US0231351067,Amazon.com Inc,36.35,13669754.0,3.17
IE00BKVD2N49,Seagate Technology Holdings PLC,9.0,12817017.0,2.97
US8807701029,Teradyne Inc,16.07,10682183.0,2.48
JP3236330001,Kioxia Holdings Corp,12.67,10713148.0,2.48
US4824801009,KLA Corp,25.79,10681726.0,2.48
US9581021055,Western Digital Corp,10.64,9901813.0,2.29
CNE100000MLA,NAURA Technology Group Co Ltd,42.23,9052902.0,2.1
HK0000218211,Hua Hong Grace Semiconductor Ltd,200.19,8544944.0,1.98
US5738741041,Marvell Technology Inc,19.42,8221323.0,1.91
KR7005930003,삼성전자,27.43,7844212.0,1.82
KR7000660001,SK하이닉스,3.4,7437958.0,1.72
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,16.46,6867719.0,1.59
DE000623100B,Infineon Technologies AG,45.12,6229326.0,1.44
US0326541051,Analog Devices Inc,8.99,5440932.0,1.26
US36828A1016,GE Vernova Inc,2.52,4453197.0,1.03
US0937121079,Bloom Energy Corp,9.8,4412626.0,1.02
KYG393871085,GLOBALFOUNDRIES Inc,36.01,4327009.0,1.0
US92537N1081,Vertiv Holdings Co,8.83,4276314.0,0.99
US30303M1027,Meta Platforms Inc,4.48,4273521.0,0.99
US4592001014,International Business Machines Corp,7.82,3483630.0,0.81
US84615Q1031,Space Exploration Technologies Corp,9.11,2233199.0,0.52
US2193501051,Corning Inc,5.8,1992128.0,0.46
IL0010823792,Tower Semiconductor Ltd,4.56,1742894.0,0.4
US19247G1076,Coherent Corp,2.93,1680051.0,0.39
US55024U1097,Lumentum Holdings Inc,1.27,1579422.0,0.37
