티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.42,22954862.0,16.46
US5949181045,Microsoft Corp,13.39,7881850.0,5.65
US92537N1081,Vertiv Holdings Co,49.72,5903865.0,4.23
US30303M1027,Meta Platforms Inc,8.13,5850920.0,4.19
US0231351067,Amazon.com Inc,22.09,5745049.0,4.12
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.18,5705148.0,4.09
US11135F1012,Broadcom Inc,2.85,5421011.0,3.89
US5951121038,Micron Technology Inc,28.81,5051839.0,3.62
US9581021055,Western Digital Corp,42.49,4318504.0,3.1
JP3811000003,Fujikura Ltd,163.51,3913663.0,2.81
US02079K3059,Alphabet Inc,16.54,3625694.0,2.6
US21037T1097,Constellation Energy Corp,12.77,3386430.0,2.43
JP3571400005,Tokyo Electron Ltd,8.59,2999535.0,2.15
JP3733000008,NEC Corp,27.27,2815294.0,2.02
US5738741041,Marvell Technology Inc,28.6,2814207.0,2.02
US0079031078,Advanced Micro Devices Inc,11.78,2763140.0,1.98
JP3548600000,Disco Corp,5.43,2707227.0,1.94
US86800U1043,Super Micro Computer Inc,2.05,2645005.0,1.9
US79466L3024,Salesforce Inc,6.42,2640143.0,1.89
US0420682058,ARM Holdings PLC,14.27,2573036.0,1.84
US0404132054,Arista Networks Inc,6.12,2495911.0,1.79
TW0002449006,King Yuan Electronics Co Ltd,542.93,2452227.0,1.76
TW0006669005,Wiwynn Corp,22.73,2251551.0,1.61
US1273871087,Cadence Design Systems Inc,5.11,2179409.0,1.56
TW0003017000,Asia Vital Components Co Ltd,83.33,2073686.0,1.49
US68389X1054,Oracle Corp,11.25,1906495.0,1.37
TW0002454006,MediaTek Inc,36.62,1872257.0,1.34
KYG0535Q1331,ASMPT Ltd,91.35,1747601.0,1.25
JP3750400008,Micronics Japan Co Ltd,25.0,1667347.0,1.2
US8334451098,Snowflake Inc,7.55,1654290.0,1.19
US22788C1053,Crowdstrike Holdings Inc,3.7,1615953.0,1.16
JP3933800009,LY Corp,484.34,1576444.0,1.13
KR7042700005,한미반도체,10.25,1491558.0,1.07
US37637K1088,Gitlab Inc,17.9,1430668.0,1.03
NL0013056914,Elastic NV,10.06,1382180.0,0.99
JP3788600009,Hitachi Ltd,10.48,1368245.0,0.98
CA878742204B,Teck Resources Ltd,20.18,1347872.0,0.97
TW0001519007,Fortune Electric Co Ltd,36.62,1341784.0,0.96
US19247G1076,Coherent Corp,15.26,1175804.0,0.84
US92840M1027,Vistra Corp,10.71,1060308.0,0.76
US88160R1014,Tesla Inc,3.43,824436.0,0.59
KRD010010001,원화예금,2858388.0,2858388.0,2.05
