티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,146.36,25730651.0,16.71
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.92,7711903.0,5.01
US5949181045,Microsoft Corp,11.29,7051452.0,4.58
US11135F1012,Broadcom Inc,2.86,6588667.0,4.28
US0231351067,Amazon.com Inc,22.49,5906093.0,3.84
US0378331005,Apple Inc,19.25,5547026.0,3.6
US30303M1027,Meta Platforms Inc,7.78,5346001.0,3.47
US7475251036,QUALCOMM Inc,16.66,4919131.0,3.19
US5951121038,Micron Technology Inc,23.92,4635815.0,3.01
KYG875721634,Tencent Holdings Ltd,67.33,4569235.0,2.97
US02079K3059,Alphabet Inc,18.27,4557231.0,2.96
US92537N1081,Vertiv Holdings Co,33.68,4239302.0,2.75
US9581021055,Western Digital Corp,34.31,3610820.0,2.34
TW0002382009,Quanta Computer Inc,247.33,3391632.0,2.2
JP3148800000,Ibiden Co Ltd,55.96,3306234.0,2.15
US86800U1043,Super Micro Computer Inc,2.62,3296345.0,2.14
US24703L2025,Dell Technologies Inc,16.15,3253777.0,2.11
US0404132054,Arista Networks Inc,6.73,3153733.0,2.05
US22788C1053,Crowdstrike Holdings Inc,5.85,3094554.0,2.01
JP3788600009,Hitachi Ltd,21.16,3086881.0,2.0
JP3236200006,Keyence Corp,5.05,3080546.0,2.0
US23804L1035,Datadog Inc,18.7,3054374.0,1.98
US0079031078,Advanced Micro Devices Inc,13.36,2990961.0,1.94
JP3811000003,Fujikura Ltd,109.44,2922228.0,1.9
US0420682058,ARM Holdings PLC,12.93,2878193.0,1.87
NL0013056914,Elastic NV,18.77,2837664.0,1.84
US88160R1014,Tesla Inc,10.54,2680135.0,1.74
US90353T1007,Uber Technologies Inc,22.83,2226543.0,1.45
US3364331070,First Solar Inc,5.71,2053219.0,1.33
US92840M1027,Vistra Corp,17.03,2054130.0,1.33
FR0000121972,Schneider Electric SE,6.04,2035218.0,1.32
HK0992009065,Lenovo Group Ltd,942.79,2006304.0,1.3
KYG0535Q1331,ASMPT Ltd,115.82,1995949.0,1.3
JP3733000008,NEC Corp,15.35,1683351.0,1.09
US21037T1097,Constellation Energy Corp,4.68,1418154.0,0.92
JP3750400008,Micronics Japan Co Ltd,18.88,1045775.0,0.68
KRD010010001,원화예금,4034900.0,4034900.0,2.62
