티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,24.96,19686385.0,8.35
US67066G1040,NVIDIA Corp,63.33,16840909.0,7.14
US36828A1016,GE Vernova Inc,9.07,10702956.0,4.54
US0937121079,Bloom Energy Corp,47.1,9522639.0,4.04
US11135F1012,Broadcom Inc,18.8,9292454.0,3.94
US92537N1081,Vertiv Holdings Co,19.71,7127337.0,3.02
US69608A1088,Palantir Technologies Inc,30.29,7118781.0,3.02
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,13.84,7013620.0,2.97
US19247G1076,Coherent Corp,19.6,6909586.0,2.93
US88160R1014,Tesla Inc,11.21,6648403.0,2.82
US1717793095,Ciena Corp,14.99,6592460.0,2.8
US7731211089,Rocket Lab Corp,61.45,6442971.0,2.73
US55024U1097,Lumentum Holdings Inc,7.65,6387145.0,2.71
DE000ENER6YA,Siemens Energy AG,22.38,5793064.0,2.46
IE00BKVD2N49,Seagate Technology Holdings PLC,9.35,4932707.0,2.09
CA13321L108A,Cameco Corp,29.71,4873477.0,2.07
JP3811000003,Fujikura Ltd,20.19,4782216.0,2.03
US19260Q1076,Coinbase Global Inc,16.12,4755729.0,2.02
US4824801009,KLA Corp,2.37,4759229.0,2.02
CNE1000004L9,Weichai Power Co Ltd,776.66,4720451.0,2.0
JP3914400001,Murata Manufacturing Co Ltd,131.66,4699473.0,1.99
KYG3323L1005,Fabrinet,6.01,4400950.0,1.87
KR7000660001,SK하이닉스,5.16,4316035.0,1.83
US64110L1061,Netflix Inc,28.88,4276046.0,1.81
KYG6181S1093,Minimax Group Inc,24.08,3711194.0,1.57
US0382221051,Applied Materials Inc,7.37,3577707.0,1.52
USN070592100,ASML Holding NV,1.85,3575040.0,1.52
US5128073062,Lam Research Corp,12.0,3576294.0,1.52
IL001081124A,Elbit Systems Ltd,2.53,3541413.0,1.5
KR7005930003,삼성전자,19.12,3317289.0,1.41
DE000623100B,Infineon Technologies AG,48.74,3320540.0,1.41
KR7005380001,현대차,6.5,3296249.0,1.4
US88339J1051,Trade Desk Inc/The,65.09,2850122.0,1.21
US0231351067,Amazon.com Inc,8.89,2834795.0,1.2
US5949181045,Microsoft Corp,4.49,2745865.0,1.16
US30303M1027,Meta Platforms Inc,2.71,2617828.0,1.11
US02079K3059,Alphabet Inc,5.43,2423701.0,1.03
US02156V1098,Oklo Inc,27.4,2386583.0,1.01
US0080731088,AeroVironment Inc,6.86,2358890.0,1.0
CA15101Q2071,Celestica Inc,6.26,2334992.0,0.99
HK0000218211,Hua Hong Semiconductor Ltd,138.78,2337125.0,0.99
CNE100006CQ4,UBTech Robotics Corp Ltd,106.21,2282449.0,0.97
KR7034020008,두산에너빌리티,16.32,1569653.0,0.67
KYG254571055,Credo Technology Group Holding Ltd,8.04,1320566.0,0.56
US4581401001,Intel Corp,18.32,1189667.0,0.5
US0079031078,Advanced Micro Devices Inc,4.13,1189855.0,0.5
KRD010010001,원화예금,4840816.0,4840816.0,2.05
