티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,77.21,64538381.0,14.64
US80004C2008,Sandisk Corp,14.04,44613734.0,10.12
US5951121038,Micron Technology Inc,15.1,26789243.0,6.08
JP3914400001,Murata Manufacturing Co Ltd,256.26,26277098.0,5.96
KR7009150004,삼성전기,9.62,21019134.0,4.77
US4581401001,Intel Corp,100.87,20586517.0,4.67
IE00BKVD2N49,Seagate Technology Holdings PLC,12.04,18065795.0,4.1
US6833441057,Onto Innovation Inc,28.67,15613564.0,3.54
US5128073062,Lam Research Corp,24.52,15612044.0,3.54
US0382221051,Applied Materials Inc,14.51,15617023.0,3.54
US0420682058,ARM Holdings PLC,28.7,15276057.0,3.47
JP3236330001,Kioxia Holdings Corp,15.26,12888228.0,2.92
US8807701029,Teradyne Inc,15.54,11153739.0,2.53
US4824801009,KLA Corp,25.85,11151891.0,2.53
US9581021055,Western Digital Corp,11.04,11152814.0,2.53
KR7005930003,삼성전자,30.54,10201075.0,2.31
KR7000660001,SK하이닉스,3.83,10141229.0,2.3
US5738741041,Marvell Technology Inc,20.17,8677987.0,1.97
CNE100000MLA,NAURA Technology Group Co Ltd,39.86,7820886.0,1.77
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,20.05,7766346.0,1.76
HK0000218211,Hua Hong Grace Semiconductor Ltd,170.84,6892447.0,1.56
DE000623100B,Infineon Technologies AG,46.84,6470787.0,1.47
KYG393871085,GLOBALFOUNDRIES Inc,48.92,6139991.0,1.39
US0326541051,Analog Devices Inc,9.33,5665787.0,1.29
US0937121079,Bloom Energy Corp,11.04,4705061.0,1.07
US36828A1016,GE Vernova Inc,2.67,4552683.0,1.03
US02079K3059,Alphabet Inc,8.14,4459076.0,1.01
US30303M1027,Meta Platforms Inc,5.12,4462707.0,1.01
US0231351067,Amazon.com Inc,11.99,4460213.0,1.01
US92537N1081,Vertiv Holdings Co,9.16,4358037.0,0.99
US4592001014,International Business Machines Corp,8.12,3497867.0,0.79
US2193501051,Corning Inc,6.21,2459117.0,0.56
US84615Q1031,Space Exploration Technologies Corp,9.46,2406331.0,0.55
IL0010823792,Tower Semiconductor Ltd,4.74,1876317.0,0.43
US19247G1076,Coherent Corp,3.04,1843322.0,0.42
US55024U1097,Lumentum Holdings Inc,1.32,1735340.0,0.39
