티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,97.22,15272833.0,10.95
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.04,6562992.0,4.71
US11135F1012,Broadcom Inc,29.07,6095269.0,4.37
US5949181045,Microsoft Corp,10.85,5986255.0,4.29
KYG875721634,Tencent Holdings Ltd,79.03,5114080.0,3.67
US30303M1027,Meta Platforms Inc,7.35,5088465.0,3.65
US0378331005,Apple Inc,16.47,5057197.0,3.63
KYG017191142,Alibaba Group Holding Ltd,355.38,4814291.0,3.45
US02079K3059,Alphabet Inc,21.78,4708329.0,3.38
US0231351067,Amazon.com Inc,20.0,4599046.0,3.3
US88160R1014,Tesla Inc,15.18,4183013.0,3.0
US00724F1012,Adobe Inc,4.9,3731430.0,2.68
US92537N1081,Vertiv Holdings Co,34.21,3652707.0,2.62
JP3811000003,Fujikura Ltd,97.15,3650030.0,2.62
US7475251036,QUALCOMM Inc,15.61,3533920.0,2.53
US5324571083,Eli Lilly & Co,2.78,3495589.0,2.51
US0404132054,Arista Networks Inc,6.88,3186084.0,2.28
FR0000121972,Schneider Electric SE,8.92,3042474.0,2.18
US24703L2025,Dell Technologies Inc,20.56,3041920.0,2.18
US81762P1021,ServiceNow Inc,2.73,3033991.0,2.18
US69608A1088,Palantir Technologies Inc,71.14,2946404.0,2.11
JP3236200006,Keyence Corp,4.49,2912371.0,2.09
US92840M1027,Vistra Corp,25.47,2881597.0,2.07
JP3788600009,Hitachi Ltd,89.4,2860868.0,2.05
US21037T1097,Constellation Energy Corp,10.92,2836041.0,2.03
US3364331070,First Solar Inc,9.4,2801353.0,2.01
US0420682058,ARM Holdings PLC,13.76,2425575.0,1.74
US23804L1035,Datadog Inc,15.63,2404676.0,1.72
US0079031078,Advanced Micro Devices Inc,11.7,2274639.0,1.63
TW0002382009,Quanta Computer Inc,194.96,2214545.0,1.59
NL0013056914,Elastic NV,15.94,2207504.0,1.58
US22788C1053,Crowdstrike Holdings Inc,6.04,2193985.0,1.57
DE000623100B,Infineon Technologies AG,44.65,2172091.0,1.56
JP3293330001,Kokusai Electric Corp,57.7,2069509.0,1.48
US5951121038,Micron Technology Inc,14.85,1896350.0,1.36
US75629V1044,Recursion Pharmaceuticals Inc,79.09,782999.0,0.56
KRD010010001,원화예금,3709248.0,3709248.0,2.66
