티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,105.08,20483673.0,12.09
US19260Q1076,Coinbase Global Inc,23.87,10803063.0,6.38
US88160R1014,Tesla Inc,20.06,9453111.0,5.58
US36828A1016,GE Vernova Inc,18.09,8185464.0,4.83
US0937121079,Bloom Energy Corp,243.0,7709421.0,4.55
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,26.82,6994401.0,4.13
US11135F1012,Broadcom Inc,30.31,6983926.0,4.12
US92840M1027,Vistra Corp,32.33,6593079.0,3.89
US0231351067,Amazon.com Inc,23.27,6529144.0,3.85
US92537N1081,Vertiv Holdings Co,32.65,5586029.0,3.3
US69608A1088,Palantir Technologies Inc,61.4,5231916.0,3.09
US24703L2025,Dell Technologies Inc,25.94,4907325.0,2.9
US30303M1027,Meta Platforms Inc,5.61,4326766.0,2.55
US79466L3024,Salesforce Inc,8.79,3939170.0,2.33
US22788C1053,Crowdstrike Holdings Inc,8.19,3908559.0,2.31
US5738741041,Marvell Technology Inc,31.24,3855016.0,2.28
JP3788600009,Hitachi Ltd,109.99,3837584.0,2.27
US5949181045,Microsoft Corp,6.51,3767119.0,2.22
US67079K1007,NuScale Power Corp,91.97,3488255.0,2.06
US02156V1098,Oklo Inc,116.22,3341221.0,1.97
US02079K3059,Alphabet Inc,13.43,3275180.0,1.93
US21037T1097,Constellation Energy Corp,10.18,3260828.0,1.92
US81762P1021,ServiceNow Inc,2.15,3001722.0,1.77
TW0003017000,Asia Vital Components Co Ltd,109.36,2997456.0,1.77
US0420682058,ARM Holdings PLC,16.34,2924867.0,1.73
US0404132054,Arista Networks Inc,5.54,2852968.0,1.68
KYG017191142,Alibaba Group Holding Ltd,182.41,2813443.0,1.66
JP3811000003,Fujikura Ltd,57.6,2734138.0,1.61
US23804L1035,Datadog Inc,15.46,2709170.0,1.6
CA13321L108A,Cameco Corp,32.87,2555630.0,1.51
TW0002382009,Quanta Computer Inc,203.25,2536558.0,1.5
US8334451098,Snowflake Inc,11.96,2118997.0,1.25
US5951121038,Micron Technology Inc,12.66,1716592.0,1.01
US75629V1044,Recursion Pharmaceuticals Inc,82.45,699587.0,0.41
KRD010010001,원화예금,3304333.0,3304333.0,1.95
