티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,71.39,19794343.0,7.88
US80004C2008,Sandisk Corp/DE,22.11,18820224.0,7.5
US11135F1012,Broadcom Inc,29.56,14836050.0,5.91
US0937121079,Bloom Energy Corp,62.41,14130056.0,5.63
IE00BKVD2N49,Seagate Technology Holdings PLC,18.21,11293334.0,4.5
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,21.28,11037054.0,4.4
US5128073062,Lam Research Corp,29.93,10013437.0,3.99
US02079K3059,Alphabet Inc,21.0,9935906.0,3.96
USN070592100,ASML Holding NV,4.21,8784432.0,3.5
CNE1000004L9,Weichai Power Co Ltd,1421.68,7473237.0,2.98
US36828A1016,GE Vernova Inc,5.54,6482292.0,2.58
US0382221051,Applied Materials Inc,13.17,6351014.0,2.53
US88160R1014,Tesla Inc,10.34,6296935.0,2.51
HK0000218211,Hua Hong Semiconductor Ltd,325.38,6225692.0,2.48
US4824801009,KLA Corp,2.95,6196434.0,2.47
DE000ENER6YA,Siemens Energy AG,22.51,6172210.0,2.46
US19247G1076,Coherent Corp,16.85,5959813.0,2.37
KYG017191142,Alibaba Group Holding Ltd,168.86,4977183.0,1.98
CNE100006CQ4,UBTech Robotics Corp Ltd,209.92,4980627.0,1.98
US30303M1027,Meta Platforms Inc,5.0,4937286.0,1.97
US0231351067,Amazon.com Inc,16.12,4910111.0,1.96
US92537N1081,Vertiv Holdings Co,15.73,4637348.0,1.85
CA13321L108A,Cameco Corp,26.42,4652709.0,1.85
JP3811000003,Fujikura Ltd,21.84,4504200.0,1.79
US7731211089,Rocket Lab Corp,40.47,4478444.0,1.78
CA15101Q2071,Celestica Inc,8.85,4120300.0,1.64
KYG070341048,Baidu Inc,138.46,3675458.0,1.46
US0079031078,Advanced Micro Devices Inc,11.28,3553949.0,1.42
US69608A1088,Palantir Technologies Inc,15.04,3137051.0,1.25
US02156V1098,Oklo Inc,27.5,3011586.0,1.2
US5949181045,Microsoft Corp,4.31,2603424.0,1.04
CNE100000MLA,NAURA Technology Group Co Ltd,25.21,2576417.0,1.03
KYG254571055,Credo Technology Group Holding Ltd,13.94,2509883.0,1.0
US8334451098,Snowflake Inc,9.77,2509456.0,1.0
US4581401001,Intel Corp,32.35,2371285.0,0.94
US46222L1089,IonQ Inc,38.89,2013508.0,0.8
US6974351057,Palo Alto Networks Inc,6.61,1600408.0,0.64
KR7034020008,두산에너빌리티,15.06,1416959.0,0.56
US34379V1035,Fluence Energy Inc,44.33,1254762.0,0.5
US25402D1028,DigitalOcean Holdings Inc,10.24,967189.0,0.39
KRD010010001,원화예금,5836760.0,5836760.0,2.33
