티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.15,25797728.0,18.19
US5949181045,Microsoft Corp,10.76,6293499.0,4.44
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.84,6205132.0,4.38
US11135F1012,Broadcom Inc,3.24,6186707.0,4.36
US92537N1081,Vertiv Holdings Co,40.37,5597506.0,3.95
US0231351067,Amazon.com Inc,22.39,5551326.0,3.91
US02079K3059,Alphabet Inc,18.12,4306572.0,3.04
US30303M1027,Meta Platforms Inc,6.31,4027605.0,2.84
KYG875721634,Tencent Holdings Ltd,58.7,3929641.0,2.77
US5951121038,Micron Technology Inc,22.12,3824848.0,2.7
US7475251036,QUALCOMM Inc,13.64,3769011.0,2.66
JP3788600009,Hitachi Ltd,28.21,3729407.0,2.63
US0404132054,Arista Networks Inc,8.92,3682748.0,2.6
US21037T1097,Constellation Energy Corp,11.5,3483620.0,2.46
CA878742204B,Teck Resources Ltd,46.73,3225775.0,2.27
US92840M1027,Vistra Corp,23.8,3133690.0,2.21
JP3811000003,Fujikura Ltd,114.9,3062717.0,2.16
US79466L3024,Salesforce Inc,7.67,2926581.0,2.06
TW0002382009,Quanta Computer Inc,238.0,2869928.0,2.02
US5738741041,Marvell Technology Inc,27.2,2794197.0,1.97
JP3236200006,Keyence Corp,4.32,2748423.0,1.94
US0079031078,Advanced Micro Devices Inc,12.41,2726989.0,1.92
US86800U1043,Super Micro Computer Inc,2.26,2625948.0,1.85
JP3733000008,NEC Corp,26.17,2618862.0,1.85
US8334451098,Snowflake Inc,11.78,2494367.0,1.76
US9581021055,Western Digital Corp,23.08,2344363.0,1.65
US0420682058,ARM Holdings PLC,15.05,2319537.0,1.64
TW0003017000,Asia Vital Components Co Ltd,77.36,2325590.0,1.64
NL0013056914,Elastic NV,14.93,2167957.0,1.53
US22788C1053,Crowdstrike Holdings Inc,4.22,1976737.0,1.39
US1273871087,Cadence Design Systems Inc,4.81,1940296.0,1.37
KYG017191142,Alibaba Group Holding Ltd,136.18,1877847.0,1.32
KYG0535Q1331,ASMPT Ltd,112.61,1869744.0,1.32
US23804L1035,Datadog Inc,9.73,1626769.0,1.15
JP3750400008,Micronics Japan Co Ltd,22.53,1265270.0,0.89
US88160R1014,Tesla Inc,4.78,1136358.0,0.8
TW0001519007,Fortune Electric Co Ltd,25.95,752553.0,0.53
KRD010010001,원화예금,2588634.0,2588634.0,1.83
