티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,17.34,14277547.0,11.94
US5949181045,Microsoft Corp,17.94,9706038.0,8.12
US0231351067,Amazon.com Inc,22.4,4721949.0,3.95
US0079031078,Advanced Micro Devices Inc,18.32,4414661.0,3.69
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,27.1,4221072.0,3.53
US30303M1027,Meta Platforms Inc,8.04,4224267.0,3.53
US5738741041,Marvell Technology Inc,44.92,4201861.0,3.51
US02079K3059,Alphabet Inc,18.64,3782873.0,3.16
US4581401001,Intel Corp,56.23,3723194.0,3.11
US7475251036,QUALCOMM Inc,16.88,3484340.0,2.91
US8334451098,Snowflake Inc,12.26,3375069.0,2.82
US79466L3024,Salesforce Inc,8.78,3273779.0,2.74
US11135F1012,Broadcom Inc,1.98,3254425.0,2.72
US00724F1012,Adobe Inc,3.75,3119826.0,2.61
KR7005930003,삼성전자,37.99,2788466.0,2.33
NL0012866412,BE Semiconductor Industries NV,10.71,2307548.0,1.93
US0378331005,Apple Inc,8.05,2088728.0,1.75
US22788C1053,Crowdstrike Holdings Inc,5.35,2098005.0,1.75
US60937P1066,MongoDB Inc,3.84,2054096.0,1.72
US1273871087,Cadence Design Systems Inc,5.27,2050647.0,1.72
US8835561023,Thermo Fisher Scientific Inc,2.85,2049748.0,1.71
US9581021055,Western Digital Corp,23.43,1888902.0,1.58
US98980G1022,Zscaler Inc,5.93,1888350.0,1.58
US90353T1007,Uber Technologies Inc,20.4,1799194.0,1.51
US8716071076,Synopsys Inc,2.39,1714025.0,1.43
IL0011762130,Monday.com Ltd,6.12,1701056.0,1.42
HK0992009065,Lenovo Group Ltd,936.48,1642728.0,1.37
JP3122400009,Advantest Corp,29.79,1629401.0,1.36
US37637K1088,Gitlab Inc,17.07,1596744.0,1.34
JP3548600000,Disco Corp,4.26,1597800.0,1.34
JP3148800000,Ibiden Co Ltd,19.86,1416152.0,1.18
US23804L1035,Datadog Inc,7.67,1252376.0,1.05
US81762P1021,ServiceNow Inc,1.19,1219188.0,1.02
US0404132054,Arista Networks Inc,3.26,1151902.0,0.96
JP3970300004,Recruit Holdings Co Ltd,21.28,1137960.0,0.95
US0420682058,ARM Holdings PLC,11.2,1106178.0,0.93
DE000SHL1006,Siemens Healthineers AG,14.18,1052125.0,0.88
US91332U1016,Unity Software Inc,23.18,1018472.0,0.85
US88160R1014,Tesla Inc,4.04,985955.0,0.82
US83304A1060,Snap Inc,44.9,977397.0,0.82
US60741F1049,Mobileye Global Inc,24.2,903859.0,0.76
US88339J1051,Trade Desk Inc/The,8.32,768477.0,0.64
JP3519400000,Chugai Pharmaceutical Co Ltd,14.89,734452.0,0.61
TW0006669005,Wiwynn Corp,7.09,634098.0,0.53
TW0002454006,MediaTek Inc,14.18,570839.0,0.48
TW0002382009,Quanta Computer Inc,49.65,527770.0,0.44
TW0002449006,King Yuan Electronics Co Ltd,145.39,510190.0,0.43
KRD010010001,원화예금,2900755.0,2900755.0,2.43
