티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,73.17,13849222.0,8.39
US69608A1088,Palantir Technologies Inc,56.85,10291601.0,6.23
US88160R1014,Tesla Inc,17.94,8778268.0,5.32
US11135F1012,Broadcom Inc,24.26,7751906.0,4.69
KYG875721634,Tencent Holdings Ltd,74.5,6765668.0,4.1
US36828A1016,GE Vernova Inc,11.31,6770054.0,4.1
US30303M1027,Meta Platforms Inc,7.5,6709874.0,4.06
US02079K3059,Alphabet Inc,27.96,6494663.0,3.93
US5949181045,Microsoft Corp,10.2,6474117.0,3.92
KYG017191142,Alibaba Group Holding Ltd,279.52,6166025.0,3.73
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.55,6120656.0,3.71
US21037T1097,Constellation Energy Corp,13.49,5489253.0,3.32
US03831W1080,AppLovin Corp,10.42,5277296.0,3.2
US92537N1081,Vertiv Holdings Co,35.5,5261387.0,3.19
US92840M1027,Vistra Corp,23.55,5154651.0,3.12
US8334451098,Snowflake Inc,19.65,5028705.0,3.05
US0231351067,Amazon.com Inc,16.39,4710517.0,2.85
DE000ENER6YA,Siemens Energy AG,33.35,3941015.0,2.39
US79466L3024,Salesforce Inc,9.71,3950165.0,2.39
US37954Y6326,Global X Artificial Intelligence & Technology ETF,58.31,3335896.0,2.02
USN070592100,ASML Holding NV,2.65,2771455.0,1.68
JP3933800009,LY Corp,520.98,2614292.0,1.58
US23804L1035,Datadog Inc,15.39,2531598.0,1.53
KYG9830T1067,Xiaomi Corp,272.32,2482691.0,1.5
TW0002454006,MediaTek Inc,38.84,2453555.0,1.49
CNE100000296,BYD Co Ltd,31.67,2458252.0,1.49
US5738741041,Marvell Technology Inc,27.23,2426907.0,1.47
US0420682058,ARM Holdings PLC,12.76,2425398.0,1.47
DE000723610A,Siemens AG,6.8,2343693.0,1.42
US64110L1061,Netflix Inc,1.14,1898460.0,1.15
US6974351057,Palo Alto Networks Inc,6.9,1861823.0,1.13
CA15101Q2071,Celestica Inc,11.33,1793338.0,1.09
US26441C2044,Duke Energy Corp,10.94,1777362.0,1.08
JP3811000003,Fujikura Ltd,27.27,1519887.0,0.92
US22788C1053,Crowdstrike Holdings Inc,1.41,863031.0,0.52
KRD010010001,원화예금,4600553.0,4600553.0,2.79
