티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,109.98,17988044.0,11.96
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.15,7427117.0,4.94
US11135F1012,Broadcom Inc,30.18,7087128.0,4.71
US5949181045,Microsoft Corp,11.26,6403426.0,4.26
KYG017191142,Alibaba Group Holding Ltd,346.12,5735011.0,3.81
US30303M1027,Meta Platforms Inc,7.63,5712714.0,3.8
KYG875721634,Tencent Holdings Ltd,76.96,5609776.0,3.73
US0231351067,Amazon.com Inc,20.76,5233320.0,3.48
US02079K3059,Alphabet Inc,22.61,4852364.0,3.23
US88160R1014,Tesla Inc,13.67,4583038.0,3.05
US92840M1027,Vistra Corp,30.06,4525498.0,3.01
US21037T1097,Constellation Energy Corp,12.78,4328052.0,2.88
US92537N1081,Vertiv Holdings Co,31.56,4186713.0,2.78
US24703L2025,Dell Technologies Inc,22.75,3794686.0,2.52
US0404132054,Arista Networks Inc,7.14,3638394.0,2.42
US81762P1021,ServiceNow Inc,2.98,3481808.0,2.32
JP3900000005,Mitsubishi Heavy Industries Ltd,172.49,3313182.0,2.2
US0079031078,Advanced Micro Devices Inc,14.69,3243841.0,2.16
US0420682058,ARM Holdings PLC,16.28,3201031.0,2.13
US69608A1088,Palantir Technologies Inc,61.14,2991112.0,1.99
US0378331005,Apple Inc,9.84,2952458.0,1.96
FR0000121972,Schneider Electric SE,8.03,2886632.0,1.92
US22788C1053,Crowdstrike Holdings Inc,7.53,2796461.0,1.86
JP3788600009,Hitachi Ltd,74.6,2728320.0,1.81
JP3733000008,NEC Corp,21.06,2712731.0,1.8
US00724F1012,Adobe Inc,3.97,2696746.0,1.79
JP3811000003,Fujikura Ltd,57.35,2627821.0,1.75
JP3850200001,Hokkaido Electric Power Co Inc,246.56,2480072.0,1.65
US23804L1035,Datadog Inc,16.22,2443022.0,1.62
TW0002382009,Quanta Computer Inc,202.39,2321241.0,1.54
FR0000044448,Nexans SA,11.77,2263740.0,1.51
US7475251036,QUALCOMM Inc,9.46,2153825.0,1.43
US3364331070,First Solar Inc,6.31,2126132.0,1.41
US5951121038,Micron Technology Inc,11.86,1718721.0,1.14
KYG070341048,Baidu Inc,89.29,1449245.0,0.96
US91332U1016,Unity Software Inc,27.09,798002.0,0.53
US75629V1044,Recursion Pharmaceuticals Inc,82.11,776258.0,0.52
KRD010010001,원화예금,5106074.0,5106074.0,3.4
