티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,22.84,21378104.0,8.53
US67066G1040,NVIDIA Corp,75.09,20525797.0,8.19
US0937121079,Bloom Energy Corp,62.09,13191975.0,5.26
US11135F1012,Broadcom Inc,26.0,12455096.0,4.97
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.14,11816015.0,4.71
US36828A1016,GE Vernova Inc,8.59,10266965.0,4.09
IE00BKVD2N49,Seagate Technology Holdings PLC,17.14,10145540.0,4.05
US5128073062,Lam Research Corp,28.8,10157222.0,4.05
USN070592100,ASML Holding NV,4.1,8672250.0,3.46
US0382221051,Applied Materials Inc,13.86,7493949.0,2.99
CNE1000004L9,Weichai Power Co Ltd,1282.19,7373947.0,2.94
US88160R1014,Tesla Inc,10.76,6380870.0,2.54
US4824801009,KLA Corp,2.9,6257700.0,2.5
DE000ENER6YA,Siemens Energy AG,21.49,6049497.0,2.41
US92537N1081,Vertiv Holdings Co,16.48,5783522.0,2.31
US7731211089,Rocket Lab Corp,55.77,5691104.0,2.27
CA13321L108A,Cameco Corp,30.34,5301891.0,2.11
US19247G1076,Coherent Corp,14.35,5129711.0,2.05
US02079K3059,Alphabet Inc,11.26,5105897.0,2.04
CNE100006CQ4,UBTech Robotics Corp Ltd,192.54,5125165.0,2.04
JP3811000003,Fujikura Ltd,22.73,4856361.0,1.94
US55024U1097,Lumentum Holdings Inc,4.03,3879136.0,1.55
JP3914400001,Murata Manufacturing Co Ltd,108.66,3726269.0,1.49
KYG254571055,Credo Technology Group Holding Ltd,19.61,3503144.0,1.4
US1717793095,Ciena Corp,7.1,3425625.0,1.37
HK0000218211,Hua Hong Semiconductor Ltd,187.58,3253237.0,1.3
US69608A1088,Palantir Technologies Inc,15.65,3048432.0,1.22
KYG6181S1093,Minimax Group Inc,16.67,2978484.0,1.19
US8334451098,Snowflake Inc,11.69,2903880.0,1.16
KYG017191142,Alibaba Group Holding Ltd,96.7,2620431.0,1.05
US0231351067,Amazon.com Inc,8.54,2582920.0,1.03
KYG070341048,Baidu Inc,108.96,2589299.0,1.03
CA15101Q2071,Celestica Inc,6.01,2532433.0,1.01
US30303M1027,Meta Platforms Inc,2.61,2460960.0,0.98
US5949181045,Microsoft Corp,4.31,2465986.0,0.98
US02156V1098,Oklo Inc,26.31,2417996.0,0.96
US0079031078,Advanced Micro Devices Inc,8.2,2362224.0,0.94
CNE100000MLA,NAURA Technology Group Co Ltd,22.68,2304866.0,0.92
US4581401001,Intel Corp,36.09,2292166.0,0.91
KR7034020008,두산에너빌리티,15.67,1598096.0,0.64
US46222L1089,IonQ Inc,31.1,1428648.0,0.57
US25402D1028,DigitalOcean Holdings Inc,12.61,1155101.0,0.46
KRD010010001,원화예금,6051965.0,6051965.0,2.41
