티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,112.11,22799453.0,13.51
US92537N1081,Vertiv Holdings Co,52.98,8910394.0,5.28
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.6,8258548.0,4.89
US11135F1012,Broadcom Inc,30.77,7714845.0,4.57
US36828A1016,GE Vernova Inc,16.24,7625277.0,4.52
US0231351067,Amazon.com Inc,21.17,6121395.0,3.63
US02079K3059,Alphabet Inc,23.05,5682849.0,3.37
US5949181045,Microsoft Corp,9.69,5684653.0,3.37
KYG875721634,Tencent Holdings Ltd,73.2,5521436.0,3.27
US88160R1014,Tesla Inc,12.93,5211976.0,3.09
US24703L2025,Dell Technologies Inc,26.33,5087908.0,3.02
US30303M1027,Meta Platforms Inc,6.16,4921102.0,2.92
US0404132054,Arista Networks Inc,8.27,4889350.0,2.9
US69608A1088,Palantir Technologies Inc,62.33,4833898.0,2.86
US92840M1027,Vistra Corp,27.06,4764315.0,2.82
US21037T1097,Constellation Energy Corp,13.14,4312101.0,2.56
US5738741041,Marvell Technology Inc,31.72,4014316.0,2.38
JP3788600009,Hitachi Ltd,111.65,3837169.0,2.27
US19260Q1076,Coinbase Global Inc,9.89,3513379.0,2.08
US22788C1053,Crowdstrike Holdings Inc,7.68,3432592.0,2.03
US79466L3024,Salesforce Inc,8.0,3430781.0,2.03
US0420682058,ARM Holdings PLC,16.59,3352410.0,1.99
TW0003017000,Asia Vital Components Co Ltd,111.01,3235366.0,1.92
KYG017191142,Alibaba Group Holding Ltd,185.17,3140592.0,1.86
JP3811000003,Fujikura Ltd,58.47,3058383.0,1.81
US81762P1021,ServiceNow Inc,2.18,3026492.0,1.79
JP3733000008,NEC Corp,24.7,2947190.0,1.75
CA13321L108A,Cameco Corp,40.79,2917116.0,1.73
TW0002382009,Quanta Computer Inc,206.32,2859289.0,1.69
US5951121038,Micron Technology Inc,17.01,2656943.0,1.57
US23804L1035,Datadog Inc,13.67,2449992.0,1.45
FR0000044448,Nexans SA,12.0,2263294.0,1.34
US02156V1098,Oklo Inc,53.76,1630910.0,0.97
US67079K1007,NuScale Power Corp,37.42,1118956.0,0.66
US91332U1016,Unity Software Inc,27.62,835778.0,0.5
US75629V1044,Recursion Pharmaceuticals Inc,83.7,814762.0,0.48
KRD010010001,원화예금,1849717.0,1849717.0,1.1
