티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,20.93,12524037.0,12.85
US5949181045,Microsoft Corp,18.76,8747892.0,8.97
US0231351067,Amazon.com Inc,19.06,3483518.0,3.57
US00724F1012,Adobe Inc,4.67,3453708.0,3.54
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,26.14,3165855.0,3.25
US81762P1021,ServiceNow Inc,3.96,3155478.0,3.24
US11135F1012,Broadcom Inc,2.62,3018338.0,3.1
US79466L3024,Salesforce Inc,10.88,2951576.0,3.03
US02079K3059,Alphabet Inc,17.21,2931791.0,3.01
US30303M1027,Meta Platforms Inc,6.21,2564946.0,2.63
US88160R1014,Tesla Inc,8.88,2546635.0,2.61
US0378331005,Apple Inc,10.64,2494174.0,2.56
US60937P1066,MongoDB Inc,5.65,2455945.0,2.52
KYG875721634,Tencent Holdings Ltd,41.27,2157692.0,2.21
US68389X1054,Oracle Corp,14.76,2106325.0,2.16
US0079031078,Advanced Micro Devices Inc,13.79,2015516.0,2.07
US8716071076,Synopsys Inc,3.1,1986456.0,2.04
KYG070341048,Baidu Inc,13.57,1923905.0,1.97
US92826C8394,Visa Inc,5.78,1840702.0,1.89
US7475251036,QUALCOMM Inc,11.38,1785026.0,1.83
US0404132054,Arista Networks Inc,5.84,1625471.0,1.67
US90353T1007,Uber Technologies Inc,25.26,1590427.0,1.63
US4581401001,Intel Corp,30.24,1500956.0,1.54
US46266C1053,IQVIA Holdings Inc,4.79,1242944.0,1.28
KR7000660001,SK하이닉스,8.85,1154040.0,1.18
HK0992009065,Lenovo Group Ltd,666.11,1077304.0,1.11
US22788C1053,Crowdstrike Holdings Inc,4.11,1004030.0,1.03
JP3236200006,Keyence Corp,1.83,989444.0,1.02
US1273871087,Cadence Design Systems Inc,2.98,973489.0,1.0
JP3548600000,Disco Corp,3.66,925296.0,0.95
JP3122400009,Advantest Corp,25.0,928750.0,0.95
US64110L1061,Netflix Inc,1.61,915440.0,0.94
US5738741041,Marvell Technology Inc,13.71,918800.0,0.94
DE000SHL1006,Siemens Healthineers AG,13.57,897832.0,0.92
JP3970300004,Recruit Holdings Co Ltd,20.73,888766.0,0.91
US8356993076,Sony Group Corp,7.7,873040.0,0.9
US69608A1088,Palantir Technologies Inc,36.27,879491.0,0.9
US88339J1051,Trade Desk Inc/The,8.39,850100.0,0.87
JP3148800000,Ibiden Co Ltd,13.41,831546.0,0.85
US244199105A,Deere & Co,1.5,742069.0,0.76
NL0015000IY2,Universal Music Group NV,21.82,714507.0,0.73
US8334451098,Snowflake Inc,3.76,709132.0,0.73
US23804L1035,Datadog Inc,6.06,630503.0,0.65
NL0012866412,BE Semiconductor Industries NV,3.14,469925.0,0.48
US81730H1095,SentinelOne Inc,22.4,453516.0,0.47
US0420682058,ARM Holdings PLC,6.57,456283.0,0.47
US37637K1088,Gitlab Inc,7.29,395494.0,0.41
US91332U1016,Unity Software Inc,9.2,310563.0,0.32
CNE1000031P3,Foxconn Industrial Internet Co Ltd,86.59,232819.0,0.24
US7739031091,Rockwell Automation Inc,0.44,148760.0,0.15
US80810D1037,Schrodinger Inc/United States,2.63,95144.0,0.1
KRD010010001,원화예금,4741715.0,4741715.0,4.86
