티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,64.36,11529591.0,7.17
US69608A1088,Palantir Technologies Inc,56.85,9564033.0,5.94
US88160R1014,Tesla Inc,17.94,8308017.0,5.16
US11135F1012,Broadcom Inc,24.26,7570317.0,4.7
US36828A1016,GE Vernova Inc,11.31,7169139.0,4.46
KYG875721634,Tencent Holdings Ltd,74.5,6718622.0,4.18
US02079K3059,Alphabet Inc,27.96,6426448.0,3.99
US30303M1027,Meta Platforms Inc,7.5,6413713.0,3.99
US5949181045,Microsoft Corp,10.2,6262523.0,3.89
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.55,5905500.0,3.67
US92537N1081,Vertiv Holdings Co,41.17,5849480.0,3.64
KYG017191142,Alibaba Group Holding Ltd,279.52,5781095.0,3.59
US21037T1097,Constellation Energy Corp,13.49,5475329.0,3.4
US92840M1027,Vistra Corp,23.55,5080956.0,3.16
DE000ENER6YA,Siemens Energy AG,39.77,5059765.0,3.14
US67079K1007,NuScale Power Corp,111.26,4590475.0,2.85
US0231351067,Amazon.com Inc,16.39,4495083.0,2.79
US03831W1080,AppLovin Corp,8.82,4262649.0,2.65
US8334451098,Snowflake Inc,12.82,3498699.0,2.17
US21873S1087,CoreWeave Inc,22.24,3118235.0,1.94
US79466L3024,Salesforce Inc,7.19,2678972.0,1.66
USN070592100,ASML Holding NV,2.65,2648784.0,1.65
JP3933800009,LY Corp,520.98,2623648.0,1.63
CNE100000296,BYD Co Ltd,31.67,2564955.0,1.59
US23804L1035,Datadog Inc,15.39,2403695.0,1.49
TW0002454006,MediaTek Inc,38.84,2325887.0,1.45
US5738741041,Marvell Technology Inc,27.23,2254855.0,1.4
US0420682058,ARM Holdings PLC,12.76,2214559.0,1.38
CA15101Q2071,Celestica Inc,11.33,1846628.0,1.15
US6974351057,Palo Alto Networks Inc,6.9,1758666.0,1.09
US26441C2044,Duke Energy Corp,10.94,1738325.0,1.08
JP3811000003,Fujikura Ltd,27.27,1628695.0,1.01
US37954Y6326,Global X Artificial Intelligence & Technology ETF,29.64,1615412.0,1.0
US7707001027,Robinhood Markets Inc,18.43,1588773.0,0.99
DE000723610A,Siemens AG,4.72,1560554.0,0.97
KYG9830T1067,Xiaomi Corp,165.98,1531450.0,0.95
US22788C1053,Crowdstrike Holdings Inc,1.41,873727.0,0.54
KRD010010001,원화예금,3966511.0,3966511.0,2.47
