티커,구성종목명,계약수,평가금액,비중
285A JP EQUITY,Kioxia Holdings Corp,151.0,82521293.0,6.62
SNDK US EQUITY,Sandisk Corp,29.0,73157570.0,5.87
CASH,현금,68053591.0,68053591.0,5.46
STX US EQUITY,Seagate Technology Holdings PLC,39.0,54773336.0,4.4
AMZN US EQUITY,Amazon.com Inc,137.0,50541691.0,4.06
AMD US EQUITY,Advanced Micro Devices Inc,70.0,50005956.0,4.01
WDC US EQUITY,Western Digital Corp,66.0,49944768.0,4.01
SKHY US EQUITY,SK hynix Inc,205.0,49600628.0,3.98
INTC US EQUITY,Intel Corp,328.0,47923155.0,3.85
GOOG US EQUITY,Alphabet Inc,91.0,43867379.0,3.52
BABA US EQUITY,Alibaba Group Holding Ltd,239.0,42079673.0,3.38
NVDA US EQUITY,NVIDIA Corp,115.0,36531948.0,2.93
009150,삼성전기,25.0,36000000.0,2.89
SNOW US EQUITY,Snowflake Inc,76.0,35419746.0,2.84
0043Y0,TIME 차이나AI테크액티브,1574.0,33801650.0,2.71
6981 JP EQUITY,Murata Manufacturing Co Ltd,460.0,33700159.0,2.7
AAOI US EQUITY,Applied Optoelectronics Inc,148.0,32363707.0,2.6
LITE US EQUITY,Lumentum Holdings Inc,20.0,27357860.0,2.2
ASML US EQUITY,ASML Holding NV,10.0,26585888.0,2.13
TSEM US EQUITY,Tower Semiconductor Ltd,71.0,26435714.0,2.12
2513 HK EQUITY,Z AI Co Ltd,118.0,25548880.0,2.05
IBM US EQUITY,International Business Machines Corp,72.0,23262510.0,1.87
META US EQUITY,Meta Platforms Inc,27.0,21688339.0,1.74
CRM US EQUITY,Salesforce Inc,77.0,20760081.0,1.67
ARM US EQUITY,ARM Holdings PLC,54.0,20693063.0,1.66
MELI US EQUITY,MercadoLibre Inc,8.0,20189530.0,1.62
NOW US EQUITY,ServiceNow Inc,109.0,18112405.0,1.45
100 HK EQUITY,Minimax Group Inc,288.0,17302269.0,1.39
ACN US EQUITY,Accenture PLC,71.0,17038421.0,1.37
MSTR US EQUITY,Strategy Inc,116.0,15996936.0,1.28
PDD US EQUITY,PDD Holdings Inc,129.0,15833704.0,1.27
ROP US EQUITY,Roper Technologies Inc,28.0,15405392.0,1.24
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,24.0,14602642.0,1.17
QCOM US EQUITY,QUALCOMM Inc,61.0,13966909.0,1.12
5803 JP EQUITY,Fujikura Ltd,253.0,13589416.0,1.09
SAP US EQUITY,SAP SE,46.0,13497711.0,1.08
300502 CH EQUITY,Eoptolink Technology Inc Ltd,133.0,12996510.0,1.04
300308 CH EQUITY,Zhongji Innolight Co Ltd,60.0,12576340.0,1.01
COIN US EQUITY,Coinbase Global Inc,56.0,11902603.0,0.96
DELL US EQUITY,Dell Technologies Inc,17.0,11515727.0,0.92
EBAY US EQUITY,eBay Inc,64.0,9120453.0,0.73
