티커,구성종목명,계약수,평가금액,비중
285A JP EQUITY,Kioxia Holdings Corp,152.0,67327382.0,5.99
SNDK US EQUITY,Sandisk Corp,29.0,60018795.0,5.34
SKHY US EQUITY,SK hynix Inc,232.0,49963138.0,4.45
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0.0,48412176.0,4.31
STX US EQUITY,Seagate Technology Holdings PLC,39.0,42957110.0,3.82
WDC US EQUITY,Western Digital Corp,66.0,39829694.0,3.55
BABA US EQUITY,Alibaba Group Holding Ltd,240.0,39410704.0,3.51
GOOG US EQUITY,Alphabet Inc,79.0,37733259.0,3.36
AMD US EQUITY,Advanced Micro Devices Inc,57.0,36086371.0,3.21
AMZN US EQUITY,Amazon.com Inc,99.0,35962267.0,3.2
SNOW US EQUITY,Snowflake Inc,77.0,34450212.0,3.07
INTC US EQUITY,Intel Corp,284.0,34350108.0,3.06
009150,삼성전기,25.0,34050000.0,3.03
NVDA US EQUITY,NVIDIA Corp,115.0,33232024.0,2.96
0043Y0,TIME 차이나AI테크액티브,1580.0,31299800.0,2.79
6981 JP EQUITY,Murata Manufacturing Co Ltd,462.0,28395631.0,2.53
COIN US EQUITY,Coinbase Global Inc,105.0,26121608.0,2.33
MSTR US EQUITY,Strategy Inc,146.0,24816706.0,2.21
IBM US EQUITY,International Business Machines Corp,72.0,23057607.0,2.05
LITE US EQUITY,Lumentum Holdings Inc,20.0,23013972.0,2.05
CRM US EQUITY,Salesforce Inc,77.0,22312911.0,1.99
AAOI US EQUITY,Applied Optoelectronics Inc,149.0,22228705.0,1.98
CASH,현금,21954330.0,21954330.0,1.95
MELI US EQUITY,MercadoLibre Inc,8.0,21599873.0,1.92
TSEM US EQUITY,Tower Semiconductor Ltd,72.0,21067611.0,1.88
2513 HK EQUITY,Z AI Co Ltd,118.0,21010813.0,1.87
META US EQUITY,Meta Platforms Inc,27.0,20921155.0,1.86
SAP US EQUITY,SAP SE,66.0,20003585.0,1.78
NOW US EQUITY,ServiceNow Inc,110.0,19523911.0,1.74
ARM US EQUITY,ARM Holdings PLC,55.0,18203512.0,1.62
ASML US EQUITY,ASML Holding NV,7.0,16883959.0,1.5
ROP US EQUITY,Roper Technologies Inc,28.0,16126275.0,1.44
100 HK EQUITY,Minimax Group Inc,289.0,15953725.0,1.42
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,24.0,13643215.0,1.21
QCOM US EQUITY,QUALCOMM Inc,61.0,13404044.0,1.19
HOOD US EQUITY,Robinhood Markets Inc,88.0,12639236.0,1.13
ACN US EQUITY,Accenture PLC,48.0,12410363.0,1.11
300502 CH EQUITY,Eoptolink Technology Inc Ltd,133.0,11297291.0,1.01
5803 JP EQUITY,Fujikura Ltd,254.0,11080662.0,0.99
300308 CH EQUITY,Zhongji Innolight Co Ltd,61.0,10944208.0,0.97
DELL US EQUITY,Dell Technologies Inc,17.0,10207559.0,0.91
PDD US EQUITY,PDD Holdings Inc,83.0,10017081.0,0.89
EBAY US EQUITY,eBay Inc,65.0,9647533.0,0.86
