티커,구성종목명,계약수,평가금액,비중
285A JP EQUITY,Kioxia Holdings Corp,0,0,2.23
CASH,현금,0,0,3.56
AMZN US EQUITY,Amazon.com Inc,0,0,3.02
STX US EQUITY,Seagate Technology Holdings PLC,0,0,5.86
INTC US EQUITY,Intel Corp,0,0,7.96
AMD US EQUITY,Advanced Micro Devices Inc,0,0,4.63
WDC US EQUITY,Western Digital Corp,0,0,4.61
GOOG US EQUITY,Alphabet Inc,0,0,2.14
9988 HK EQUITY,Alibaba Group Holding Ltd,0,0,2.35
NVDA US EQUITY,NVIDIA Corp,0,0,6.29
SNOW US EQUITY,Snowflake Inc,0,0,2.18
0043Y0,TIME 차이나AI테크액티브,0,0,2.06
ASML US EQUITY,ASML Holding NV,0,0,2.64
IBM US EQUITY,International Business Machines Corp,0,0,2.28
META US EQUITY,Meta Platforms Inc,0,0,1.94
CRM US EQUITY,Salesforce Inc,0,0,2.09
ARM US EQUITY,ARM Holdings PLC,0,0,3.0
MELI US EQUITY,MercadoLibre Inc,0,0,1.99
NOW US EQUITY,ServiceNow Inc,0,0,2.17
ACN US EQUITY,Accenture PLC,0,0,2.04
MSTR US EQUITY,Strategy Inc,0,0,2.32
ROP US EQUITY,Roper Technologies Inc,0,0,1.96
PDD US EQUITY,PDD Holdings Inc,0,0,2.05
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,2.12
QCOM US EQUITY,QUALCOMM Inc,0,0,3.11
SAP US EQUITY,SAP SE,0,0,1.44
COIN US EQUITY,Coinbase Global Inc,0,0,1.31
DELL US EQUITY,Dell Technologies Inc,0,0,1.32
EBAY US EQUITY,eBay Inc,0,0,1.58
SNDK US EQUITY,Sandisk Corp/DE,0,0,6.39
RKLB US EQUITY,Rocket Lab Corp,0,0,1.14
700 HK EQUITY,Tencent Holdings Ltd,0,0,1.93
CRCL US EQUITY,Circle Internet Group Inc,0,0,1.5
2513 HK EQUITY,Knowledge Atlas Technology JSC Ltd,0,0,1.71
NTAP US EQUITY,NetApp Inc,0,0,1.6
NQM6 INDEX,NASDAQ 100 E-MINI INDEX JUN 2026,0,0,3.49
