티커,구성종목명,계약수,평가금액,비중
SNDK US EQUITY,Sandisk Corp,27.0,56794877.0,5.05
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0.0,47836886.0,4.26
SKHY US EQUITY,SK hynix Inc,208.0,45772393.0,4.07
SNOW US EQUITY,Snowflake Inc,103.0,45084156.0,4.01
285A JP EQUITY,Kioxia Holdings Corp,96.0,42008169.0,3.74
CRM US EQUITY,Salesforce Inc,111.0,39213542.0,3.49
STX US EQUITY,Seagate Technology Holdings PLC,34.0,38002995.0,3.38
AMD US EQUITY,Advanced Micro Devices Inc,58.0,36485956.0,3.25
GOOG US EQUITY,Alphabet Inc,79.0,35901507.0,3.19
WDC US EQUITY,Western Digital Corp,58.0,35757999.0,3.18
AMZN US EQUITY,Amazon.com Inc,100.0,34890900.0,3.1
INTC US EQUITY,Intel Corp,286.0,34827146.0,3.1
NVDA US EQUITY,NVIDIA Corp,116.0,34522774.0,3.07
NOW US EQUITY,ServiceNow Inc,168.0,32858654.0,2.92
0043Y0,TIME 차이나AI테크액티브,1593.0,31238730.0,2.78
SAP US EQUITY,SAP SE,104.0,30182791.0,2.69
009150,삼성전기,21.0,29400000.0,2.62
BABA US EQUITY,Alibaba Group Holding Ltd,171.0,26412282.0,2.35
COIN US EQUITY,Coinbase Global Inc,106.0,25653434.0,2.28
MSTR US EQUITY,Strategy Inc,148.0,25296641.0,2.25
2513 HK EQUITY,Z AI Co Ltd,119.0,24488136.0,2.18
ACN US EQUITY,Accenture PLC,93.0,23941806.0,2.13
LITE US EQUITY,Lumentum Holdings Inc,20.0,23786637.0,2.12
6981 JP EQUITY,Murata Manufacturing Co Ltd,374.0,23393299.0,2.08
IBM US EQUITY,International Business Machines Corp,72.0,22803636.0,2.03
MELI US EQUITY,MercadoLibre Inc,8.0,21499430.0,1.91
META US EQUITY,Meta Platforms Inc,27.0,21379887.0,1.9
AAOI US EQUITY,Applied Optoelectronics Inc,150.0,21226483.0,1.89
CASH,현금,20768587.0,20768587.0,1.85
DELL US EQUITY,Dell Technologies Inc,35.0,20359412.0,1.81
ASML US EQUITY,ASML Holding NV,8.0,18232616.0,1.62
ARM US EQUITY,ARM Holdings PLC,55.0,17676897.0,1.57
100 HK EQUITY,Minimax Group Inc,292.0,17165241.0,1.53
ROP US EQUITY,Roper Technologies Inc,28.0,16031145.0,1.43
QCOM US EQUITY,QUALCOMM Inc,62.0,14138424.0,1.26
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,24.0,13599403.0,1.21
HOOD US EQUITY,Robinhood Markets Inc,88.0,12467324.0,1.11
5803 JP EQUITY,Fujikura Ltd,256.0,11637086.0,1.04
300502 CH EQUITY,Eoptolink Technology Inc Ltd,134.0,10989083.0,0.98
TSLA US EQUITY,Tesla Inc,22.0,10722368.0,0.95
300308 CH EQUITY,Zhongji Innolight Co Ltd,61.0,10671638.0,0.95
PDD US EQUITY,PDD Holdings Inc,83.0,9448286.0,0.84
EBAY US EQUITY,eBay Inc,65.0,9339598.0,0.83
