티커,구성종목명,계약수,평가금액,비중
CASH,현금,0,0,3.37
AMZN US EQUITY,Amazon.com Inc,0,0,1.0
STX US EQUITY,Seagate Technology Holdings PLC,0,0,2.08
INTC US EQUITY,Intel Corp,0,0,1.77
WDC US EQUITY,Western Digital Corp,0,0,2.13
GOOG US EQUITY,Alphabet Inc,0,0,3.84
009150,삼성전기,0,0,0.5
NVDA US EQUITY,NVIDIA Corp,0,0,5.22
0043Y0,TIME 차이나AI테크액티브,0,0,2.78
AAOI US EQUITY,Applied Optoelectronics Inc,0,0,1.05
ASML US EQUITY,ASML Holding NV,0,0,2.0
TSEM US EQUITY,Tower Semiconductor Ltd,0,0,1.36
LITE US EQUITY,Lumentum Holdings Inc,0,0,3.56
META US EQUITY,Meta Platforms Inc,0,0,1.69
MSTR US EQUITY,Strategy Inc,0,0,1.66
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,2.97
COIN US EQUITY,Coinbase Global Inc,0,0,2.85
000660,SK하이닉스,0,0,6.51
TSLA US EQUITY,Tesla Inc,0,0,1.48
GEV US EQUITY,GE Vernova Inc,0,0,3.57
SNDK US EQUITY,Sandisk Corp/DE,0,0,5.99
BE US EQUITY,Bloom Energy Corp,0,0,5.99
RKLB US EQUITY,Rocket Lab Corp,0,0,1.95
034020,두산에너빌리티,0,0,1.85
CIEN US EQUITY,Ciena Corp,0,0,4.64
MSFT US EQUITY,Microsoft Corp,0,0,0.9
1772 HK EQUITY,Ganfeng Lithium Group Co Ltd,0,0,2.35
267260,HD현대일렉트릭,0,0,1.44
VRT US EQUITY,Vertiv Holdings Co,0,0,1.37
AXTI US EQUITY,AXT Inc,0,0,1.22
CCJ US EQUITY,Cameco Corp,0,0,2.21
006400,삼성SDI,0,0,2.23
UUUU US EQUITY,Energy Fuels Inc/Canada,0,0,1.38
UEC US EQUITY,Uranium Energy Corp,0,0,1.2
ASTS US EQUITY,AST SpaceMobile Inc,0,0,0.77
440110,파두,0,0,2.5
SIMO US EQUITY,Silicon Motion Technology Corp,0,0,2.46
COHR US EQUITY,Coherent Corp,0,0,3.24
010120,LS ELECTRIC,0,0,1.39
CRCL US EQUITY,Circle Internet Group Inc,0,0,2.53
IPGP US EQUITY,IPG Photonics Corp,0,0,1.0
