티커,구성종목명,계약수,평가금액,비중
SNDK US EQUITY,Sandisk Corp,27.0,59416536.0,5.25
SKHY US EQUITY,SK hynix Inc,210.0,53777075.0,4.75
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0.0,47511726.0,4.2
285A JP EQUITY,Kioxia Holdings Corp,97.0,45774107.0,4.04
INTC US EQUITY,Intel Corp,329.0,45629359.0,4.03
SNOW US EQUITY,Snowflake Inc,90.0,39892340.0,3.52
WDC US EQUITY,Western Digital Corp,58.0,34944165.0,3.09
NVDA US EQUITY,NVIDIA Corp,117.0,34409947.0,3.04
AMD US EQUITY,Advanced Micro Devices Inc,49.0,34073715.0,3.01
DELL US EQUITY,Dell Technologies Inc,44.0,33629631.0,2.97
STX US EQUITY,Seagate Technology Holdings PLC,29.0,32436153.0,2.86
CRM US EQUITY,Salesforce Inc,94.0,31372796.0,2.77
LITE US EQUITY,Lumentum Holdings Inc,25.0,31224687.0,2.76
GOOG US EQUITY,Alphabet Inc,67.0,30280769.0,2.67
0043Y0,TIME 차이나AI테크액티브,1604.0,29401320.0,2.6
AMZN US EQUITY,Amazon.com Inc,84.0,29060614.0,2.57
009150,삼성전기,21.0,28077000.0,2.48
AAOI US EQUITY,Applied Optoelectronics Inc,190.0,26970790.0,2.38
MSTR US EQUITY,Strategy Inc,149.0,26291926.0,2.32
BABA US EQUITY,Alibaba Group Holding Ltd,173.0,25475960.0,2.25
COIN US EQUITY,Coinbase Global Inc,107.0,25265674.0,2.23
CASH,현금,24462581.0,24462581.0,2.16
NOW US EQUITY,ServiceNow Inc,137.0,24462400.0,2.16
6981 JP EQUITY,Murata Manufacturing Co Ltd,376.0,24143850.0,2.13
META US EQUITY,Meta Platforms Inc,27.0,23573452.0,2.08
SAP US EQUITY,SAP SE,84.0,23354421.0,2.06
TSLA US EQUITY,Tesla Inc,46.0,22648436.0,2.0
MELI US EQUITY,MercadoLibre Inc,8.0,20450612.0,1.81
ARM US EQUITY,ARM Holdings PLC,56.0,19978087.0,1.76
ASML US EQUITY,ASML Holding NV,8.0,18304956.0,1.62
IBM US EQUITY,International Business Machines Corp,54.0,17700369.0,1.56
ACN US EQUITY,Accenture PLC,69.0,17096024.0,1.51
2513 HK EQUITY,Z AI Co Ltd,120.0,16347536.0,1.44
QCOM US EQUITY,QUALCOMM Inc,62.0,15200427.0,1.34
ROP US EQUITY,Roper Technologies Inc,28.0,14656683.0,1.29
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,24.0,14008902.0,1.24
100 HK EQUITY,Minimax Group Inc,294.0,13636690.0,1.2
HOOD US EQUITY,Robinhood Markets Inc,89.0,13498234.0,1.19
300308 CH EQUITY,Zhongji Innolight Co Ltd,62.0,11532922.0,1.02
BE US EQUITY,Bloom Energy Corp,31.0,11517057.0,1.02
300502 CH EQUITY,Eoptolink Technology Inc Ltd,135.0,11471252.0,1.01
5803 JP EQUITY,Fujikura Ltd,257.0,11182786.0,0.99
EBAY US EQUITY,eBay Inc,66.0,9581323.0,0.85
PDD US EQUITY,PDD Holdings Inc,84.0,8806006.0,0.78
