티커,구성종목명,계약수,평가금액,비중
285A JP EQUITY,Kioxia Holdings Corp,0,0,5.71
CASH,현금,0,0,5.6
SNDK US EQUITY,Sandisk Corp,0,0,5.15
AMZN US EQUITY,Amazon.com Inc,0,0,4.22
STX US EQUITY,Seagate Technology Holdings PLC,0,0,4.18
INTC US EQUITY,Intel Corp,0,0,3.99
SKHY US EQUITY,SK hynix Inc,0,0,3.95
AMD US EQUITY,Advanced Micro Devices Inc,0,0,3.93
WDC US EQUITY,Western Digital Corp,0,0,3.74
GOOG US EQUITY,Alphabet Inc,0,0,3.64
9988 HK EQUITY,Alibaba Group Holding Ltd,0,0,3.39
009150,삼성전기,0,0,3.19
NVDA US EQUITY,NVIDIA Corp,0,0,3.01
SNOW US EQUITY,Snowflake Inc,0,0,2.98
0043Y0,TIME 차이나AI테크액티브,0,0,2.79
6981 JP EQUITY,Murata Manufacturing Co Ltd,0,0,2.79
2513 HK EQUITY,Z AI Co Ltd,0,0,2.3
AAOI US EQUITY,Applied Optoelectronics Inc,0,0,2.24
ASML US EQUITY,ASML Holding NV,0,0,2.15
TSEM US EQUITY,Tower Semiconductor Ltd,0,0,2.09
LITE US EQUITY,Lumentum Holdings Inc,0,0,2.05
IBM US EQUITY,International Business Machines Corp,0,0,1.99
META US EQUITY,Meta Platforms Inc,0,0,1.87
CRM US EQUITY,Salesforce Inc,0,0,1.8
ARM US EQUITY,ARM Holdings PLC,0,0,1.75
MELI US EQUITY,MercadoLibre Inc,0,0,1.7
NOW US EQUITY,ServiceNow Inc,0,0,1.61
100 HK EQUITY,Minimax Group Inc,0,0,1.61
ACN US EQUITY,Accenture PLC,0,0,1.47
MSTR US EQUITY,Strategy Inc,0,0,1.31
ROP US EQUITY,Roper Technologies Inc,0,0,1.29
PDD US EQUITY,PDD Holdings Inc,0,0,1.26
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,1.2
QCOM US EQUITY,QUALCOMM Inc,0,0,1.17
SAP US EQUITY,SAP SE,0,0,1.12
5803 JP EQUITY,Fujikura Ltd,0,0,1.06
COIN US EQUITY,Coinbase Global Inc,0,0,1.0
300502 CH EQUITY,Eoptolink Technology Inc Ltd,0,0,0.99
DELL US EQUITY,Dell Technologies Inc,0,0,0.98
300308 CH EQUITY,Zhongji Innolight Co Ltd,0,0,0.95
EBAY US EQUITY,eBay Inc,0,0,0.78
