티커,구성종목명,계약수,평가금액,비중
CASH,현금,0,0,3.64
AMZN US EQUITY,Amazon.com Inc,0,0,0.76
STX US EQUITY,Seagate Technology Holdings PLC,0,0,3.58
INTC US EQUITY,Intel Corp,0,0,5.55
AMD US EQUITY,Advanced Micro Devices Inc,0,0,1.86
WDC US EQUITY,Western Digital Corp,0,0,4.52
GOOG US EQUITY,Alphabet Inc,0,0,2.49
009150,삼성전기,0,0,4.14
NVDA US EQUITY,NVIDIA Corp,0,0,5.66
0043Y0,TIME 차이나AI테크액티브,0,0,2.31
AAOI US EQUITY,Applied Optoelectronics Inc,0,0,0.53
ASML US EQUITY,ASML Holding NV,0,0,0.8
TSEM US EQUITY,Tower Semiconductor Ltd,0,0,1.08
LITE US EQUITY,Lumentum Holdings Inc,0,0,2.16
META US EQUITY,Meta Platforms Inc,0,0,1.96
ARM US EQUITY,ARM Holdings PLC,0,0,4.79
MSTR US EQUITY,Strategy Inc,0,0,3.11
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,5.48
COIN US EQUITY,Coinbase Global Inc,0,0,2.69
000660,SK하이닉스,0,0,2.8
TSLA US EQUITY,Tesla Inc,0,0,1.75
GEV US EQUITY,GE Vernova Inc,0,0,2.45
SNDK US EQUITY,Sandisk Corp/DE,0,0,5.55
BE US EQUITY,Bloom Energy Corp,0,0,3.5
RKLB US EQUITY,Rocket Lab Corp,0,0,1.16
034020,두산에너빌리티,0,0,1.58
HOOD US EQUITY,Robinhood Markets Inc,0,0,0.85
CIEN US EQUITY,Ciena Corp,0,0,4.39
MSFT US EQUITY,Microsoft Corp,0,0,0.59
AVGO US EQUITY,Broadcom Inc,0,0,1.79
VRT US EQUITY,Vertiv Holdings Co,0,0,2.65
006400,삼성SDI,0,0,1.78
440110,파두,0,0,0.62
SIMO US EQUITY,Silicon Motion Technology Corp,0,0,0.71
COHR US EQUITY,Coherent Corp,0,0,1.92
010120,LS ELECTRIC,0,0,2.06
CRCL US EQUITY,Circle Internet Group Inc,0,0,1.91
005930,삼성전자,0,0,1.2
298040,효성중공업,0,0,1.02
2513 HK EQUITY,Knowledge Atlas Technology JSC Ltd,0,0,1.0
TER US EQUITY,Teradyne Inc,0,0,0.8
NBIS US EQUITY,Nebius Group NV,0,0,0.85
