티커,구성종목명,계약수,평가금액,비중
CASH,현금,0,0,4.0
AMZN US EQUITY,Amazon.com Inc,0,0,0.82
STX US EQUITY,Seagate Technology Holdings PLC,0,0,3.66
INTC US EQUITY,Intel Corp,0,0,5.18
AMD US EQUITY,Advanced Micro Devices Inc,0,0,1.92
WDC US EQUITY,Western Digital Corp,0,0,4.49
GOOG US EQUITY,Alphabet Inc,0,0,2.69
009150,삼성전기,0,0,3.91
NVDA US EQUITY,NVIDIA Corp,0,0,6.26
0043Y0,TIME 차이나AI테크액티브,0,0,2.48
AAOI US EQUITY,Applied Optoelectronics Inc,0,0,0.66
ASML US EQUITY,ASML Holding NV,0,0,0.85
TSEM US EQUITY,Tower Semiconductor Ltd,0,0,1.29
LITE US EQUITY,Lumentum Holdings Inc,0,0,3.07
META US EQUITY,Meta Platforms Inc,0,0,2.23
ARM US EQUITY,ARM Holdings PLC,0,0,3.33
MSTR US EQUITY,Strategy Inc,0,0,1.9
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,3.7
COIN US EQUITY,Coinbase Global Inc,0,0,3.02
000660,SK하이닉스,0,0,2.96
TSLA US EQUITY,Tesla Inc,0,0,2.04
GEV US EQUITY,GE Vernova Inc,0,0,2.34
SNDK US EQUITY,Sandisk Corp/DE,0,0,6.06
BE US EQUITY,Bloom Energy Corp,0,0,3.46
RKLB US EQUITY,Rocket Lab Corp,0,0,1.27
034020,두산에너빌리티,0,0,1.5
HOOD US EQUITY,Robinhood Markets Inc,0,0,0.99
CIEN US EQUITY,Ciena Corp,0,0,4.74
MSFT US EQUITY,Microsoft Corp,0,0,0.69
267260,HD현대일렉트릭,0,0,0.88
AVGO US EQUITY,Broadcom Inc,0,0,1.91
VRT US EQUITY,Vertiv Holdings Co,0,0,0.75
006400,삼성SDI,0,0,1.6
UUUU US EQUITY,Energy Fuels Inc/Canada,0,0,0.81
UEC US EQUITY,Uranium Energy Corp,0,0,0.97
440110,파두,0,0,0.6
SIMO US EQUITY,Silicon Motion Technology Corp,0,0,0.76
COHR US EQUITY,Coherent Corp,0,0,2.06
010120,LS ELECTRIC,0,0,0.92
CRCL US EQUITY,Circle Internet Group Inc,0,0,2.28
005930,삼성전자,0,0,1.31
298040,효성중공업,0,0,0.9
2513 HK EQUITY,Knowledge Atlas Technology JSC Ltd,0,0,0.96
TER US EQUITY,Teradyne Inc,0,0,0.82
NBIS US EQUITY,Nebius Group NV,0,0,0.99
