티커,구성종목명,계약수,평가금액,비중
CASH,현금,0,0,4.24
AMZN US EQUITY,Amazon.com Inc,0,0,0.96
STX US EQUITY,Seagate Technology Holdings PLC,0,0,4.08
INTC US EQUITY,Intel Corp,0,0,2.44
AMD US EQUITY,Advanced Micro Devices Inc,0,0,0.98
WDC US EQUITY,Western Digital Corp,0,0,4.72
GOOG US EQUITY,Alphabet Inc,0,0,2.61
009150,삼성전기,0,0,2.14
NVDA US EQUITY,NVIDIA Corp,0,0,2.89
0043Y0,TIME 차이나AI테크액티브,0,0,2.95
AAOI US EQUITY,Applied Optoelectronics Inc,0,0,1.03
ASML US EQUITY,ASML Holding NV,0,0,3.46
TSEM US EQUITY,Tower Semiconductor Ltd,0,0,2.01
LITE US EQUITY,Lumentum Holdings Inc,0,0,3.45
META US EQUITY,Meta Platforms Inc,0,0,1.42
CRM US EQUITY,Salesforce Inc,0,0,0.93
ARM US EQUITY,ARM Holdings PLC,0,0,2.62
MSTR US EQUITY,Strategy Inc,0,0,1.09
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,1.27
COIN US EQUITY,Coinbase Global Inc,0,0,3.35
000660,SK하이닉스,0,0,5.45
TSLA US EQUITY,Tesla Inc,0,0,1.38
GEV US EQUITY,GE Vernova Inc,0,0,3.89
SNDK US EQUITY,Sandisk Corp/DE,0,0,7.39
BE US EQUITY,Bloom Energy Corp,0,0,3.05
RKLB US EQUITY,Rocket Lab Corp,0,0,1.4
034020,두산에너빌리티,0,0,1.86
CIEN US EQUITY,Ciena Corp,0,0,4.68
MSFT US EQUITY,Microsoft Corp,0,0,0.82
1772 HK EQUITY,Ganfeng Lithium Group Co Ltd,0,0,1.23
267260,HD현대일렉트릭,0,0,1.35
VRT US EQUITY,Vertiv Holdings Co,0,0,1.41
AXTI US EQUITY,AXT Inc,0,0,1.87
006400,삼성SDI,0,0,1.1
UUUU US EQUITY,Energy Fuels Inc/Canada,0,0,0.95
UEC US EQUITY,Uranium Energy Corp,0,0,1.16
ASTS US EQUITY,AST SpaceMobile Inc,0,0,0.73
440110,파두,0,0,1.29
SIMO US EQUITY,Silicon Motion Technology Corp,0,0,2.25
COHR US EQUITY,Coherent Corp,0,0,2.67
010120,LS ELECTRIC,0,0,1.58
CRCL US EQUITY,Circle Internet Group Inc,0,0,2.01
IPGP US EQUITY,IPG Photonics Corp,0,0,0.95
CRWD US EQUITY,Crowdstrike Holdings Inc,0,0,0.88
