티커,구성종목명,계약수,평가금액,비중
285A JP EQUITY,Kioxia Holdings Corp,0,0,8.59
CASH,현금,0,0,1.27
SNDK US EQUITY,Sandisk Corp,0,0,4.94
AMZN US EQUITY,Amazon.com Inc,0,0,2.49
STX US EQUITY,Seagate Technology Holdings PLC,0,0,6.31
INTC US EQUITY,Intel Corp,0,0,4.45
AMD US EQUITY,Advanced Micro Devices Inc,0,0,7.21
WDC US EQUITY,Western Digital Corp,0,0,5.44
GOOG US EQUITY,Alphabet Inc,0,0,1.78
9988 HK EQUITY,Alibaba Group Holding Ltd,0,0,1.8
NVDA US EQUITY,NVIDIA Corp,0,0,3.37
SNOW US EQUITY,Snowflake Inc,0,0,3.35
0043Y0,TIME 차이나AI테크액티브,0,0,2.82
6981 JP EQUITY,Murata Manufacturing Co Ltd,0,0,2.9
ASML US EQUITY,ASML Holding NV,0,0,3.6
IBM US EQUITY,International Business Machines Corp,0,0,2.85
META US EQUITY,Meta Platforms Inc,0,0,1.82
CRM US EQUITY,Salesforce Inc,0,0,1.73
ARM US EQUITY,ARM Holdings PLC,0,0,1.93
MELI US EQUITY,MercadoLibre Inc,0,0,2.0
NOW US EQUITY,ServiceNow Inc,0,0,2.12
ACN US EQUITY,Accenture PLC,0,0,1.42
MSTR US EQUITY,Strategy Inc,0,0,1.18
ROP US EQUITY,Roper Technologies Inc,0,0,1.93
PDD US EQUITY,PDD Holdings Inc,0,0,1.61
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,0,0,2.03
QCOM US EQUITY,QUALCOMM Inc,0,0,2.84
SAP US EQUITY,SAP SE,0,0,1.16
COIN US EQUITY,Coinbase Global Inc,0,0,0.97
DELL US EQUITY,Dell Technologies Inc,0,0,1.1
EBAY US EQUITY,eBay Inc,0,0,2.05
700 HK EQUITY,Tencent Holdings Ltd,0,0,0.76
2513 HK EQUITY,Knowledge Atlas Technology JSC Ltd,0,0,3.76
NTAP US EQUITY,NetApp Inc,0,0,2.45
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,0,3.98
