티커,구성종목명,계약수,평가금액,비중
SNDK US EQUITY,Sandisk Corp,27.0,57011488.0,5.11
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0.0,47607443.0,4.26
SKHY US EQUITY,SK hynix Inc,209.0,46869778.0,4.2
SNOW US EQUITY,Snowflake Inc,103.0,42820016.0,3.84
285A JP EQUITY,Kioxia Holdings Corp,96.0,42342076.0,3.79
CRM US EQUITY,Salesforce Inc,111.0,38766189.0,3.47
NVDA US EQUITY,NVIDIA Corp,117.0,35689740.0,3.2
WDC US EQUITY,Western Digital Corp,58.0,35391006.0,3.17
INTC US EQUITY,Intel Corp,287.0,35130224.0,3.15
AMZN US EQUITY,Amazon.com Inc,101.0,35006025.0,3.14
STX US EQUITY,Seagate Technology Holdings PLC,29.0,31872404.0,2.86
NOW US EQUITY,ServiceNow Inc,169.0,31407550.0,2.81
0043Y0,TIME 차이나AI테크액티브,1597.0,30846055.0,2.76
AMD US EQUITY,Advanced Micro Devices Inc,49.0,30442801.0,2.73
GOOG US EQUITY,Alphabet Inc,67.0,30398379.0,2.72
SAP US EQUITY,SAP SE,104.0,29643288.0,2.66
009150,삼성전기,21.0,28308000.0,2.54
BABA US EQUITY,Alibaba Group Holding Ltd,172.0,26141133.0,2.34
COIN US EQUITY,Coinbase Global Inc,106.0,25209251.0,2.26
MSTR US EQUITY,Strategy Inc,148.0,24782920.0,2.22
CASH,현금,24099607.0,24099607.0,2.16
ACN US EQUITY,Accenture PLC,93.0,23725548.0,2.13
LITE US EQUITY,Lumentum Holdings Inc,20.0,23667587.0,2.12
DELL US EQUITY,Dell Technologies Inc,35.0,23416661.0,2.1
2513 HK EQUITY,Z AI Co Ltd,120.0,23235834.0,2.08
IBM US EQUITY,International Business Machines Corp,73.0,22991336.0,2.06
6981 JP EQUITY,Murata Manufacturing Co Ltd,374.0,22382492.0,2.01
TSLA US EQUITY,Tesla Inc,45.0,21837766.0,1.96
MELI US EQUITY,MercadoLibre Inc,8.0,21820353.0,1.95
META US EQUITY,Meta Platforms Inc,27.0,21758247.0,1.95
AAOI US EQUITY,Applied Optoelectronics Inc,151.0,21167875.0,1.9
ASML US EQUITY,ASML Holding NV,8.0,18294003.0,1.64
ARM US EQUITY,ARM Holdings PLC,55.0,17558485.0,1.57
100 HK EQUITY,Minimax Group Inc,292.0,17341795.0,1.55
ROP US EQUITY,Roper Technologies Inc,28.0,15825133.0,1.42
QCOM US EQUITY,QUALCOMM Inc,62.0,14323650.0,1.28
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,24.0,13554939.0,1.21
HOOD US EQUITY,Robinhood Markets Inc,89.0,12943404.0,1.16
5803 JP EQUITY,Fujikura Ltd,256.0,11269080.0,1.01
300502 CH EQUITY,Eoptolink Technology Inc Ltd,135.0,10562536.0,0.95
300308 CH EQUITY,Zhongji Innolight Co Ltd,61.0,10150167.0,0.91
EBAY US EQUITY,eBay Inc,65.0,9427425.0,0.84
PDD US EQUITY,PDD Holdings Inc,84.0,9391403.0,0.84
